Unnamed: 0,time_sch,dest,url,time_act,orig,code,pass_load
946,2023-12-19 13:20:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1499/19-12-2023,13:01,Glasgow,BA1499,310
948,2023-12-19 13:20:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1457/19-12-2023,13:07,Edinburgh,BA1457,406
944,2023-12-19 13:20:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA288/19-12-2023,13:37,Phoenix,BA288,370
289,2023-12-19 13:20:00,Athens,https://www.heathrow.com/departures/terminal-5/flight-details/BA632/19-12-2023,14:25,London,BA632,232
290,2023-12-19 13:20:00,Belgrade,https://www.heathrow.com/departures/terminal-4/flight-details/JU381/19-12-2023,14:10,London,JU381,340
291,2023-12-19 13:20:00,Riyadh,https://www.heathrow.com/departures/terminal-5/flight-details/BA263/19-12-2023,13:48,London,BA263,312
945,2023-12-19 13:20:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/QR007/19-12-2023,13:02,Doha,QR007,276
949,2023-12-19 13:25:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EI164/19-12-2023,13:08,Dublin,EI164,282
950,2023-12-19 13:25:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1393/19-12-2023,14:49,Manchester,BA1393,294
951,2023-12-19 13:25:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1327/19-12-2023,13:14,Newcastle Upon Tyne,BA1327,241
952,2023-12-19 13:25:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LM675/19-12-2023,11:59,Isle of Man,LM675,367
292,2023-12-19 13:25:00,Accra,https://www.heathrow.com/departures/terminal-5/flight-details/BA081/19-12-2023,14:19,London,BA081,247
293,2023-12-19 13:25:00,Madrid,https://www.heathrow.com/departures/terminal-5/flight-details/BA460/19-12-2023,14:02,London,BA460,256
294,2023-12-19 13:25:00,Marseille,https://www.heathrow.com/departures/terminal-3/flight-details/BA368/19-12-2023,13:54,London,BA368,182
295,2023-12-19 13:25:00,Toulouse,https://www.heathrow.com/departures/terminal-5/flight-details/BA378/19-12-2023,14:07,London,BA378,285
296,2023-12-19 13:25:00,Montreal,https://www.heathrow.com/departures/terminal-2/flight-details/AC865/19-12-2023,13:34,London,AC865,286
298,2023-12-19 13:30:00,Frankfurt,https://www.heathrow.com/departures/terminal-2/flight-details/LH907/19-12-2023,14:21,London,LH907,128
297,2023-12-19 13:30:00,Delhi,https://www.heathrow.com/departures/terminal-2/flight-details/AI112/19-12-2023,17:41,London,AI112,319
299,2023-12-19 13:30:00,Los Angeles,https://www.heathrow.com/departures/terminal-3/flight-details/AA135/19-12-2023,13:49,London,AA135,153
953,2023-12-19 13:30:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA923/19-12-2023,12:27,Los Angeles,UA923,242
954,2023-12-19 13:30:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA777/19-12-2023,13:48,Stockholm,BA777,300
955,2023-12-19 13:30:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA501/19-12-2023,10:55,Lisbon,BA501,308
956,2023-12-19 13:30:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA459/19-12-2023,13:42,Madrid,BA459,290
957,2023-12-19 13:30:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA343/19-12-2023,14:14,Nice,BA343,304
302,2023-12-19 13:35:00,Milan,https://www.heathrow.com/departures/terminal-5/flight-details/BA584/19-12-2023,16:01,London,BA584,307
300,2023-12-19 13:35:00,New York City,https://www.heathrow.com/departures/terminal-2/flight-details/UA147/19-12-2023,13:47,London,UA147,346
301,2023-12-19 13:35:00,New Orleans,https://www.heathrow.com/departures/terminal-5/flight-details/BA225/19-12-2023,14:15,London,BA225,343
960,2023-12-19 13:40:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA156/19-12-2023,13:21,Kuwait,BA156,353
959,2023-12-19 13:40:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LX354/19-12-2023,13:21,Geneva,LX354,369
961,2023-12-19 13:40:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/DL186/19-12-2023,19:43,Los Angeles,DL186,335
306,2023-12-19 13:40:00,Venice,https://www.heathrow.com/departures/terminal-5/flight-details/BA582/19-12-2023,14:26,London,BA582,308
305,2023-12-19 13:40:00,Nice,https://www.heathrow.com/departures/terminal-5/flight-details/BA354/19-12-2023,14:23,London,BA354,391
304,2023-12-19 13:40:00,Lisbon,https://www.heathrow.com/departures/terminal-2/flight-details/TP1359/19-12-2023,14:01,London,TP1359,290
958,2023-12-19 13:40:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA815/19-12-2023,12:39,Copenhagen,BA815,352
303,2023-12-19 13:40:00,Dubai,https://www.heathrow.com/departures/terminal-3/flight-details/EK002/19-12-2023,14:13,London,EK002,222
962,2023-12-19 13:45:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA134/19-12-2023,15:37,Mumbai,BA134,371
963,2023-12-19 13:45:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/AF1780/19-12-2023,15:37,Paris,AF1780,304
309,2023-12-19 13:45:00,Munich,https://www.heathrow.com/departures/terminal-5/flight-details/BA954/19-12-2023,14:28,London,BA954,217
964,2023-12-19 13:45:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/KU101/19-12-2023,10:32,Kuwait,KU101,279
311,2023-12-19 13:45:00,Zurich,https://www.heathrow.com/departures/terminal-2/flight-details/LX333/19-12-2023,14:56,London,LX333,421
310,2023-12-19 13:45:00,San Francisco,https://www.heathrow.com/departures/terminal-2/flight-details/UA949/19-12-2023,14:38,London,UA949,311
308,2023-12-19 13:45:00,Bengaluru,https://www.heathrow.com/departures/terminal-5/flight-details/BA119/19-12-2023,14:50,London,BA119,270
307,2023-12-19 13:45:00,Bahrain,https://www.heathrow.com/departures/terminal-3/flight-details/BA125/19-12-2023,14:31,London,BA125,281
965,2023-12-19 13:50:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/KL1017/19-12-2023,13:31,Amsterdam,KL1017,359
315,2023-12-19 13:50:00,Munich,https://www.heathrow.com/departures/terminal-2/flight-details/LH2475/19-12-2023,14:33,London,LH2475,224
314,2023-12-19 13:50:00,Edinburgh,https://www.heathrow.com/departures/terminal-5/flight-details/BA1448/19-12-2023,14:24,London,BA1448,328
313,2023-12-19 13:50:00,Dallas Fort Worth,https://www.heathrow.com/departures/terminal-3/flight-details/AA021/19-12-2023,14:17,London,AA021,283
312,2023-12-19 13:50:00,Berlin,https://www.heathrow.com/departures/terminal-5/flight-details/BA994/19-12-2023,14:22,London,BA994,264
966,2023-12-19 13:50:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/EK029/19-12-2023,13:26,Dubai,EK029,241
968,2023-12-19 13:50:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EW2460/19-12-2023,13:06,Stuttgart,EW2460,329
967,2023-12-19 13:50:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA036/19-12-2023,13:26,Chennai,BA036,222
319,2023-12-19 13:55:00,Hamburg,https://www.heathrow.com/departures/terminal-2/flight-details/EW7463/19-12-2023,14:08,London,EW7463,301
316,2023-12-19 13:55:00,Stockholm,https://www.heathrow.com/departures/terminal-2/flight-details/SK532/19-12-2023,14:25,London,SK532,331
320,2023-12-19 13:55:00,Sofia,https://www.heathrow.com/departures/terminal-3/flight-details/BA890/19-12-2023,15:01,London,BA890,389
317,2023-12-19 13:55:00,Abu Dhabi,https://www.heathrow.com/departures/terminal-4/flight-details/EY020/19-12-2023,15:12,London,EY020,300
318,2023-12-19 13:55:00,Geneva,https://www.heathrow.com/departures/terminal-5/flight-details/BA722/19-12-2023,14:34,London,BA722,235
321,2023-12-19 14:00:00,Algiers,https://www.heathrow.com/departures/terminal-4/flight-details/AH2055/19-12-2023,14:52,London,AH2055,274
323,2023-12-19 14:00:00,New York City,https://www.heathrow.com/departures/terminal-5/flight-details/BA115/19-12-2023,14:39,London,BA115,337
322,2023-12-19 14:00:00,Cairo,https://www.heathrow.com/departures/terminal-2/flight-details/MS778/19-12-2023,15:03,London,MS778,224
324,2023-12-19 14:00:00,Luxembourg-Ville,https://www.heathrow.com/departures/terminal-3/flight-details/BA418/19-12-2023,15:21,London,BA418,252
325,2023-12-19 14:00:00,Cork,https://www.heathrow.com/departures/terminal-2/flight-details/EI715/19-12-2023,14:09,London,EI715,353
971,2023-12-19 14:00:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA951/19-12-2023,13:46,Munich,BA951,302
969,2023-12-19 14:00:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA483/19-12-2023,13:22,Barcelona,BA483,390
970,2023-12-19 14:00:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA729/19-12-2023,14:11,Geneva,BA729,265
972,2023-12-19 14:00:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA409/19-12-2023,13:41,Valencia,BA409,237
973,2023-12-19 14:00:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/LA2474/19-12-2023,13:41,LIM,LA2474,301
978,2023-12-19 14:05:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/LA8084/19-12-2023,12:23,Sao Paulo,LA8084,397
977,2023-12-19 14:05:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/OS461/19-12-2023,12:23,Vienna,OS461,271
976,2023-12-19 14:05:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/RO391/19-12-2023,12:23,Bucharest,RO391,281
975,2023-12-19 14:05:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1469/19-12-2023,12:50,Inverness,BA1469,336
974,2023-12-19 14:05:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA541/19-12-2023,13:43,Bologna,BA541,256
326,2023-12-19 14:05:00,New York City,https://www.heathrow.com/departures/terminal-3/flight-details/VS153/19-12-2023,14:41,London,VS153,283
980,2023-12-19 14:10:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA969/19-12-2023,12:23,Hamburg,BA969,246
981,2023-12-19 14:10:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA579/19-12-2023,12:23,Venice,BA579,289
327,2023-12-19 14:10:00,Amsterdam,https://www.heathrow.com/departures/terminal-5/flight-details/BA446/19-12-2023,14:36,London,BA446,364
982,2023-12-19 14:10:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/IR711/19-12-2023,14:16,Tehran,IR711,343
329,2023-12-19 14:10:00,Frankfurt,https://www.heathrow.com/departures/terminal-5/flight-details/BA908/19-12-2023,15:28,London,BA908,261
330,2023-12-19 14:10:00,Chennai,https://www.heathrow.com/departures/terminal-5/flight-details/BA035/19-12-2023,15:08,London,BA035,313
979,2023-12-19 14:10:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA869/19-12-2023,12:23,Budapest,BA869,274
328,2023-12-19 14:10:00,Charlotte,https://www.heathrow.com/departures/terminal-3/flight-details/AA731/19-12-2023,14:37,London,AA731,292
331,2023-12-19 14:15:00,Doha,https://www.heathrow.com/departures/terminal-4/flight-details/QR004/19-12-2023,17:27,London,QR004,288
332,2023-12-19 14:15:00,Dublin,https://www.heathrow.com/departures/terminal-2/flight-details/EI165/19-12-2023,14:46,London,EI165,241
333,2023-12-19 14:15:00,Miami,https://www.heathrow.com/departures/terminal-5/flight-details/BA209/19-12-2023,15:34,London,BA209,292
985,2023-12-19 14:15:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/MU533/19-12-2023,10:04,Shanghai,MU533,238
984,2023-12-19 14:15:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/SV121/19-12-2023,13:55,Riyadh,SV121,317
983,2023-12-19 14:15:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA467/19-12-2023,13:53,Madrid,BA467,412
334,2023-12-19 14:15:00,Jersey,https://www.heathrow.com/departures/terminal-5/flight-details/BA1346/19-12-2023,14:44,London,BA1346,237
989,2023-12-19 14:20:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA577/19-12-2023,14:04,Milan,BA577,327
988,2023-12-19 14:20:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1487/19-12-2023,13:54,Glasgow,BA1487,393
987,2023-12-19 14:20:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1433/19-12-2023,20:07,Edinburgh,BA1433,285
986,2023-12-19 14:20:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA136/19-12-2023,20:07,Los Angeles,AA136,278
335,2023-12-19 14:20:00,Tel Aviv,https://www.heathrow.com/departures/terminal-4/flight-details/LY316/19-12-2023,14:58,London,LY316,219
336,2023-12-19 14:20:00,RIX,https://www.heathrow.com/departures/terminal-5/flight-details/BA880/19-12-2023,14:43,London,BA880,307
991,2023-12-19 14:25:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA359/19-12-2023,14:05,Lyon,BA359,238
339,2023-12-19 14:25:00,Phoenix,https://www.heathrow.com/departures/terminal-3/flight-details/BA289/19-12-2023,15:02,London,BA289,245
338,2023-12-19 14:25:00,Geneva,https://www.heathrow.com/departures/terminal-2/flight-details/LX355/19-12-2023,15:25,London,LX355,377
990,2023-12-19 14:25:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA435/19-12-2023,14:04,Amsterdam,BA435,324
337,2023-12-19 14:25:00,Aberdeen,https://www.heathrow.com/departures/terminal-5/flight-details/BA1312/19-12-2023,14:45,London,BA1312,302
343,2023-12-19 14:30:00,Isle of Man,https://www.heathrow.com/departures/terminal-2/flight-details/LM676/19-12-2023,14:46,London,LM676,339
342,2023-12-19 14:30:00,Vancouver,https://www.heathrow.com/departures/terminal-2/flight-details/AC861/19-12-2023,14:53,London,AC861,342
344,2023-12-19 14:30:00,Los Angeles,https://www.heathrow.com/departures/terminal-3/flight-details/DL187/19-12-2023,15:09,London,DL187,316
340,2023-12-19 14:30:00,Brussels,https://www.heathrow.com/departures/terminal-5/flight-details/BA398/19-12-2023,15:29,London,BA398,299
992,2023-12-19 14:30:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA082/19-12-2023,09:12,Abuja,BA082,369
993,2023-12-19 14:30:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/EY025/19-12-2023,11:00,Abu Dhabi,EY025,286
994,2023-12-19 14:30:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EI916/19-12-2023,13:46,NOC,EI916,337
995,2023-12-19 14:30:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA889/19-12-2023,12:41,Belgrade,BA889,312
341,2023-12-19 14:30:00,Copenhagen,https://www.heathrow.com/departures/terminal-5/flight-details/BA818/19-12-2023,15:28,London,BA818,249
998,2023-12-19 14:35:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/SK805/19-12-2023,14:26,Oslo,SK805,295
346,2023-12-19 14:35:00,Orlando,https://www.heathrow.com/departures/terminal-3/flight-details/VS091/19-12-2023,15:04,London,VS091,369
345,2023-12-19 14:35:00,Hyderabad,https://www.heathrow.com/departures/terminal-5/flight-details/BA277/19-12-2023,15:05,London,BA277,397
997,2023-12-19 14:35:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA084/19-12-2023,15:18,Vancouver,BA084,251
996,2023-12-19 14:35:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/AV120/19-12-2023,12:41,Bogota,AV120,255
348,2023-12-19 14:35:00,Vienna,https://www.heathrow.com/departures/terminal-3/flight-details/BA704/19-12-2023,15:11,London,BA704,332
347,2023-12-19 14:35:00,Stuttgart,https://www.heathrow.com/departures/terminal-2/flight-details/EW2461/19-12-2023,15:00,London,EW2461,274
1001,2023-12-19 14:40:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA847/19-12-2023,14:43,Warsaw,BA847,307
1000,2023-12-19 14:40:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/TK1985/19-12-2023,14:43,Istanbul,TK1985,369
999,2023-12-19 14:40:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA835/19-12-2023,14:26,Dublin,BA835,328
349,2023-12-19 14:40:00,Bologna,https://www.heathrow.com/departures/terminal-5/flight-details/BA542/19-12-2023,15:19,London,BA542,283
1004,2023-12-19 14:45:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/GF003/19-12-2023,10:38,Bahrain,GF003,312
1003,2023-12-19 14:45:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LH908/19-12-2023,14:41,Frankfurt,LH908,266
1002,2023-12-19 14:45:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/RJ111/19-12-2023,14:43,Amman,RJ111,278
350,2023-12-19 14:45:00,PKX,https://www.heathrow.com/departures/terminal-5/flight-details/BA039/19-12-2023,16:16,London,BA039,303
354,2023-12-19 14:45:00,Belfast,https://www.heathrow.com/departures/terminal-5/flight-details/BA1428/19-12-2023,16:27,London,BA1428,263
353,2023-12-19 14:45:00,Vienna,https://www.heathrow.com/departures/terminal-2/flight-details/OS462/19-12-2023,15:36,London,OS462,384
352,2023-12-19 14:45:00,Raleigh,https://www.heathrow.com/departures/terminal-3/flight-details/AA173/19-12-2023,15:06,London,AA173,297
351,2023-12-19 14:45:00,Prague,https://www.heathrow.com/departures/terminal-3/flight-details/BA856/19-12-2023,15:40,London,BA856,246
1006,2023-12-19 14:50:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS412/19-12-2023,09:18,Lagos,VS412,305
357,2023-12-19 14:50:00,Bucharest,https://www.heathrow.com/departures/terminal-4/flight-details/RO392/19-12-2023,15:17,London,RO392,295
356,2023-12-19 14:50:00,Madrid,https://www.heathrow.com/departures/terminal-5/flight-details/BA462/19-12-2023,15:16,London,BA462,279
355,2023-12-19 14:50:00,Barcelona,https://www.heathrow.com/departures/terminal-5/flight-details/BA470/19-12-2023,15:22,London,BA470,218
1005,2023-12-19 14:50:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS355/19-12-2023,10:38,Mumbai,VS355,299
359,2023-12-19 14:50:00,Calgary,https://www.heathrow.com/departures/terminal-4/flight-details/WS019/19-12-2023,15:43,London,WS019,266
358,2023-12-19 14:50:00,Seattle,https://www.heathrow.com/departures/terminal-5/flight-details/BA049/19-12-2023,15:23,London,BA049,304
360,2023-12-19 14:55:00,Doha,https://www.heathrow.com/departures/terminal-4/flight-details/QR008/19-12-2023,15:32,London,QR008,274
361,2023-12-19 14:55:00,Newcastle Upon Tyne,https://www.heathrow.com/departures/terminal-5/flight-details/BA1334/19-12-2023,15:26,London,BA1334,387
1007,2023-12-19 14:55:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/IB3176/19-12-2023,14:31,Madrid,IB3176,329
1008,2023-12-19 15:00:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA274/19-12-2023,14:18,Las Vegas,BA274,343
1009,2023-12-19 15:00:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA805/19-12-2023,15:05,Copenhagen,BA805,325
1010,2023-12-19 15:00:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EW9464/19-12-2023,14:45,Dusseldorf,EW9464,356
1011,2023-12-19 15:00:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/CX257/19-12-2023,14:51,Hong Kong City,CX257,362
363,2023-12-19 15:00:00,Paris,https://www.heathrow.com/departures/terminal-5/flight-details/BA316/19-12-2023,15:51,London,BA316,301
1012,2023-12-19 15:00:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA895/19-12-2023,14:42,Reykjavik,BA895,257
364,2023-12-19 15:00:00,Milan,https://www.heathrow.com/departures/terminal-5/flight-details/BA568/19-12-2023,15:31,London,BA568,280
362,2023-12-19 15:00:00,Paris,https://www.heathrow.com/departures/terminal-4/flight-details/AF1781/19-12-2023,15:53,London,AF1781,330
366,2023-12-19 15:00:00,Jeddah,https://www.heathrow.com/departures/terminal-4/flight-details/SV114/19-12-2023,15:44,London,SV114,399
365,2023-12-19 15:00:00,Toronto,https://www.heathrow.com/departures/terminal-2/flight-details/AC857/19-12-2023,15:55,London,AC857,207
370,2023-12-19 15:05:00,Lyon,https://www.heathrow.com/departures/terminal-3/flight-details/BA364/19-12-2023,15:41,London,BA364,338
369,2023-12-19 15:05:00,Los Angeles,https://www.heathrow.com/departures/terminal-5/flight-details/BA269/19-12-2023,15:48,London,BA269,387
368,2023-12-19 15:05:00,Houston,https://www.heathrow.com/departures/terminal-5/flight-details/BA197/19-12-2023,18:56,London,BA197,276
367,2023-12-19 15:05:00,Glasgow,https://www.heathrow.com/departures/terminal-5/flight-details/BA1486/19-12-2023,16:31,London,BA1486,267
1013,2023-12-19 15:05:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AM007/19-12-2023,23:00,Mexico City,AM007,270
1015,2023-12-19 15:05:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA397/19-12-2023,15:01,Brussels,BA397,259
1016,2023-12-19 15:05:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA315/19-12-2023,14:48,Paris,BA315,327
1017,2023-12-19 15:05:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1345/19-12-2023,14:50,Jersey,BA1345,338
1014,2023-12-19 15:05:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA413/19-12-2023,14:56,Malaga,BA413,278
371,2023-12-19 15:10:00,Geneva,https://www.heathrow.com/departures/terminal-5/flight-details/BA734/19-12-2023,15:38,London,BA734,325
1018,2023-12-19 15:10:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA268/19-12-2023,14:50,Los Angeles,BA268,280
1019,2023-12-19 15:10:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EW464/19-12-2023,15:03,Cologne,EW464,331
1020,2023-12-19 15:10:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA256/19-12-2023,11:48,Delhi,BA256,371
373,2023-12-19 15:10:00,San Francisco,https://www.heathrow.com/departures/terminal-5/flight-details/BA287/19-12-2023,15:56,London,BA287,317
372,2023-12-19 15:10:00,Chicago,https://www.heathrow.com/departures/terminal-2/flight-details/UA959/19-12-2023,15:47,London,UA959,222
1022,2023-12-19 15:15:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1311/19-12-2023,15:12,Aberdeen,BA1311,264
374,2023-12-19 15:15:00,Warsaw,https://www.heathrow.com/departures/terminal-5/flight-details/BA850/19-12-2023,15:39,London,BA850,264
1021,2023-12-19 15:15:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA286/19-12-2023,15:13,San Francisco,BA286,263
1023,2023-12-19 15:15:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AY1335/19-12-2023,15:22,Helsinki,AY1335,283
1024,2023-12-19 15:15:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/JL043/19-12-2023,15:22,Tokyo,JL043,269
1025,2023-12-19 15:15:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA589/19-12-2023,14:31,Milan,BA589,266
379,2023-12-19 15:20:00,Shannon,https://www.heathrow.com/departures/terminal-2/flight-details/EI385/19-12-2023,16:06,London,EI385,368
378,2023-12-19 15:20:00,Manchester,https://www.heathrow.com/departures/terminal-5/flight-details/BA1396/19-12-2023,15:52,London,BA1396,302
376,2023-12-19 15:20:00,Hamburg,https://www.heathrow.com/departures/terminal-5/flight-details/BA966/19-12-2023,16:21,London,BA966,306
375,2023-12-19 15:20:00,Cairo,https://www.heathrow.com/departures/terminal-5/flight-details/BA400/19-12-2023,16:04,London,BA400,408
1026,2023-12-19 15:20:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA983/19-12-2023,14:31,Berlin,BA983,269
1027,2023-12-19 15:20:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1483/19-12-2023,13:56,Glasgow,BA1483,377
377,2023-12-19 15:20:00,Los Angeles,https://www.heathrow.com/departures/terminal-2/flight-details/UA935/19-12-2023,15:46,London,UA935,341
1029,2023-12-19 15:20:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/SQ308/19-12-2023,14:39,Singapore,SQ308,352
1028,2023-12-19 15:20:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA347/19-12-2023,14:57,Nice,BA347,326
1030,2023-12-19 15:25:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1449/19-12-2023,14:15,Edinburgh,BA1449,330
1031,2023-12-19 15:25:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/MH004/19-12-2023,15:28,Kuala Lumpur,MH004,259
382,2023-12-19 15:25:00,Oslo,https://www.heathrow.com/departures/terminal-3/flight-details/BA768/19-12-2023,16:11,London,BA768,186
381,2023-12-19 15:25:00,Edinburgh,https://www.heathrow.com/departures/terminal-5/flight-details/BA1446/19-12-2023,16:12,London,BA1446,236
380,2023-12-19 15:25:00,Baltimore,https://www.heathrow.com/departures/terminal-5/flight-details/BA229/19-12-2023,16:32,London,BA229,312
385,2023-12-19 15:30:00,Frankfurt,https://www.heathrow.com/departures/terminal-2/flight-details/LH909/19-12-2023,16:00,London,LH909,402
386,2023-12-19 15:30:00,New York City,https://www.heathrow.com/departures/terminal-3/flight-details/VS137/19-12-2023,16:13,London,VS137,354
387,2023-12-19 15:30:00,Zurich,https://www.heathrow.com/departures/terminal-5/flight-details/BA718/19-12-2023,16:08,London,BA718,308
1034,2023-12-19 15:30:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LM655/19-12-2023,15:33,LDY,LM655,193
1033,2023-12-19 15:30:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/KQ100/19-12-2023,15:25,Nairobi,KQ100,218
1032,2023-12-19 15:30:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/A3602/19-12-2023,15:08,Athens,A3602,239
383,2023-12-19 15:30:00,Dublin,https://www.heathrow.com/departures/terminal-5/flight-details/BA826/19-12-2023,16:09,London,BA826,307
384,2023-12-19 15:30:00,Frankfurt,https://www.heathrow.com/departures/terminal-5/flight-details/BA910/19-12-2023,16:03,London,BA910,256
388,2023-12-19 15:35:00,Atlanta,https://www.heathrow.com/departures/terminal-3/flight-details/BA227/19-12-2023,16:56,London,BA227,355
389,2023-12-19 15:35:00,Basel,https://www.heathrow.com/departures/terminal-5/flight-details/BA750/19-12-2023,16:10,London,BA750,267
1039,2023-12-19 15:35:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/TU790/19-12-2023,15:32,Tunis,TU790,298
1037,2023-12-19 15:35:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA555/19-12-2023,15:21,Rome,BA555,308
1036,2023-12-19 15:35:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EI168/19-12-2023,15:48,Dublin,EI168,313
1035,2023-12-19 15:35:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS024/19-12-2023,22:03,Los Angeles,VS024,216
390,2023-12-19 15:35:00,Budapest,https://www.heathrow.com/departures/terminal-3/flight-details/BA866/19-12-2023,16:05,London,BA866,160
1038,2023-12-19 15:35:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA491/19-12-2023,15:50,Gibraltar,BA491,292
391,2023-12-19 15:35:00,Oslo,https://www.heathrow.com/departures/terminal-2/flight-details/SK806/19-12-2023,15:54,London,SK806,267
