time_sch,time_act,code,dest,stat,orig,pass_load,time_diff
2023-12-22 10:50:00,2023-12-22 12:27:00,LH 989 Lufthansa,Frankfurt (FRA),DEPARTED,Amsterdam,410,5820.0
2023-12-22 10:50:00,2023-12-22 10:50:00,KL 758 KLM,Amsterdam,BAGGAGE HANDLED,Panama City (PTY),305,0.0
2023-12-22 10:55:00,2023-12-22 10:55:00,KL 636 KLM,Amsterdam,BAGGAGE HANDLED,Las Vegas (LAS),294,0.0
2023-12-22 10:55:00,2023-12-22 11:40:00,KL 1228 KLM,Amsterdam,BAGGAGE HANDLED,Paris de Gaulle (CDG),333,2700.0
2023-12-22 10:55:00,2023-12-22 11:05:00,DL 73 Delta Air Lines,Atlanta (ATL),DEPARTED,Amsterdam,186,600.0
2023-12-22 10:55:00,2023-12-22 11:08:00,KL 879 KLM,Bengaluru (BLR),DEPARTED,Amsterdam,405,780.0
2023-12-22 10:55:00,2023-12-22 12:21:00,BA 2541 British Airways,London Gatwick (LGW),DEPARTED,Amsterdam,249,5160.0
2023-12-22 10:55:00,2023-12-22 11:44:00,KL 791 KLM,Sao Paulo (GRU),DEPARTED,Amsterdam,353,2940.0
2023-12-22 11:00:00,2023-12-22 11:11:00,EJU 7836 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Edinburgh (EDI),287,660.0
2023-12-22 11:00:00,2023-12-22 12:01:00,BA 431 British Airways,London Heathrow (LHR),DEPARTED,Amsterdam,286,3660.0
2023-12-22 11:00:00,2023-12-22 11:20:00,CI 74 China Airlines,Taipei (TPE),DEPARTED,Amsterdam,315,1200.0
2023-12-22 11:00:00,2023-12-22 11:58:00,EJU 7927 easyJet Europe,Prague (PRG),DEPARTED,Amsterdam,278,3480.0
2023-12-22 11:00:00,2023-12-22 11:00:00,LH 2303 Lufthansa,Munich (MUC),CANCELLED,Amsterdam,349,0.0
2023-12-22 11:00:00,2023-12-22 11:12:00,UA 908 United Airlines,Chicago (ORD),DEPARTED,Amsterdam,354,720.0
2023-12-22 11:00:00,2023-12-22 12:09:00,UX 1098 Air Europa,Madrid (MAD),DEPARTED,Amsterdam,133,4140.0
2023-12-22 11:00:00,2023-12-22 11:35:00,AZ 120 ITA Airways,Amsterdam,BAGGAGE HANDLED,Milan Linate (LIN),275,2100.0
2023-12-22 11:00:00,2023-12-22 11:44:00,AZ 108 ITA Airways,Amsterdam,BAGGAGE HANDLED,Rome (FCO),264,2640.0
2023-12-22 11:00:00,2023-12-22 11:00:00,AM 25 Aeromexico,Amsterdam,BAGGAGE HANDLED,Mexico City (MEX),347,0.0
2023-12-22 11:00:00,2023-12-22 11:00:00,KL 734 KLM,Amsterdam,BAGGAGE HANDLED,Curacao (CUR),399,0.0
2023-12-22 11:00:00,2023-12-22 11:00:00,KL 986 KLM,Amsterdam,CANCELLED,London City (LCY),266,0.0
2023-12-22 11:00:00,2023-12-22 11:00:00,KL 1926 KLM,Amsterdam,CANCELLED,Geneva (GVA),343,0.0
2023-12-22 11:00:00,2023-12-22 11:00:00,QR 275 Qatar Airways,Amsterdam,BAGGAGE HANDLED,Doha (DOH),372,0.0
2023-12-22 11:00:00,2023-12-22 11:24:00,OG 460 Play,Amsterdam,BAGGAGE HANDLED,Reykjavik (KEF),325,1440.0
2023-12-22 11:05:00,2023-12-22 11:05:00,KL 1516 KLM,Amsterdam,CANCELLED,Norwich (NWI),295,0.0
2023-12-22 11:05:00,2023-12-22 11:05:00,KL 1303 KLM,Toulouse (TLS),CANCELLED,Amsterdam,325,0.0
2023-12-22 11:05:00,2023-12-22 11:26:00,KL 1002 KLM,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR),313,1260.0
2023-12-22 11:05:00,2023-12-22 11:43:00,HV 6610 Transavia,Amsterdam,BAGGAGE HANDLED,Innsbruck (INN),379,2280.0
2023-12-22 11:10:00,2023-12-22 11:41:00,KL 1868 KLM,Amsterdam,BAGGAGE HANDLED,Stuttgart (STR),387,1860.0
2023-12-22 11:10:00,2023-12-22 13:02:00,SK 556 Scandinavian Airlines,Stockholm (ARN),DEPARTED,Amsterdam,237,6720.0
2023-12-22 11:10:00,2023-12-22 12:16:00,EJU 7955 easyJet Europe,Nice (NCE),DEPARTED,Amsterdam,355,3960.0
2023-12-22 11:10:00,2023-12-22 12:11:00,EJU 7849 easyJet Europe,Birmingham (BHX),DEPARTED,Amsterdam,250,3660.0
2023-12-22 11:15:00,2023-12-22 11:46:00,AF 1794 Air France,Amsterdam,BAGGAGE HANDLED,Lyon (LYS),246,1860.0
2023-12-22 11:15:00,2023-12-22 11:15:00,KL 1126 KLM,Amsterdam,CANCELLED,Copenhagen (CPH),288,0.0
2023-12-22 11:15:00,2023-12-22 12:28:00,3O 122 Air Arabia Maroc,Nador (NDR),DEPARTED,Amsterdam,314,4380.0
2023-12-22 11:15:00,2023-12-22 11:48:00,EZY 8679 easyJet,Amsterdam,BAGGAGE HANDLED,London Gatwick (LGW),292,1980.0
2023-12-22 11:15:00,2023-12-22 11:15:00,KL 598 KLM,Amsterdam,BAGGAGE HANDLED,Cape Town (CPT),345,0.0
2023-12-22 11:15:00,2023-12-22 11:56:00,EW 4348 Eurowings,Amsterdam,BAGGAGE HANDLED,Salzburg (SZG),352,2460.0
2023-12-22 11:20:00,2023-12-22 11:50:00,KL 1050 KLM,Amsterdam,BAGGAGE HANDLED,Bristol (BRS),406,1800.0
2023-12-22 11:20:00,2023-12-22 12:16:00,3O 128 Air Arabia Maroc,Tanger (TNG),DEPARTED,Amsterdam,290,3360.0
2023-12-22 11:20:00,2023-12-22 11:43:00,AY 1302 Finnair,Helsinki (HEL),DEPARTED,Amsterdam,264,1380.0
2023-12-22 11:20:00,2023-12-22 11:30:00,B6 32 JetBlue,Boston (BOS),DEPARTED,Amsterdam,230,600.0
2023-12-22 11:20:00,2023-12-22 11:20:00,KL 757 KLM,Panama City (PTY),DEPARTED,Amsterdam,231,0.0
2023-12-22 11:20:00,2023-12-22 11:32:00,KL 1142 KLM,Amsterdam,BAGGAGE HANDLED,Oslo (OSL),264,720.0
2023-12-22 11:20:00,2023-12-22 12:46:00,OU 451 Croatia Airlines,Zagreb (ZAG),DEPARTED,Amsterdam,276,5160.0
2023-12-22 11:20:00,2023-12-22 11:34:00,EJU 7866 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Geneva (GVA),261,840.0
2023-12-22 11:25:00,2023-12-22 11:53:00,A3 624 Aegean Airlines,Amsterdam,BAGGAGE HANDLED,Athens (ATH),393,1680.0
2023-12-22 11:25:00,2023-12-22 11:25:00,KL 934 KLM,Amsterdam,CANCELLED,Dublin (DUB),293,0.0
2023-12-22 11:25:00,2023-12-22 11:59:00,KL 1884 KLM,Amsterdam,BAGGAGE HANDLED,Nuremberg (NUE),342,2040.0
2023-12-22 11:30:00,2023-12-22 12:44:00,EJU 7985 easyJet Europe,London Southend (SEN),DEPARTED,Amsterdam,393,4440.0
2023-12-22 11:30:00,2023-12-22 11:48:00,DL 259 Delta Air Lines,Boston (BOS),DEPARTED,Amsterdam,267,1080.0
2023-12-22 11:30:00,2023-12-22 14:15:00,EJU 7818 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Venice (VCE),352,9900.0
2023-12-22 11:30:00,2023-12-22 12:19:00,EJU 9285 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Berlin Brandenburg (BER),293,2940.0
2023-12-22 11:30:00,2023-12-22 11:30:00,FI 506 Icelandair,Amsterdam,BAGGAGE HANDLED,Reykjavik (KEF),322,0.0
2023-12-22 11:30:00,2023-12-22 12:24:00,HV 5582 Transavia,Amsterdam,BAGGAGE HANDLED,Nice (NCE),262,3240.0
2023-12-22 11:30:00,2023-12-22 11:30:00,KL 1072 KLM,Amsterdam,CANCELLED,Manchester (MAN),346,0.0
2023-12-22 11:30:00,2023-12-22 11:30:00,KL 1198 KLM,Amsterdam,CANCELLED,Stavanger (SVG),311,0.0
2023-12-22 11:30:00,2023-12-22 11:30:00,KL 1342 KLM,Amsterdam,BAGGAGE HANDLED,Billund (BLL),257,0.0
2023-12-22 11:30:00,2023-12-22 12:03:00,UD 423 UR Airlines,Amsterdam,BAGGAGE HANDLED,Erbil (EBL),290,1980.0
2023-12-22 11:30:00,2023-12-22 11:30:00,KL 1613 KLM,Istanbul Airport (IST),CANCELLED,Amsterdam,291,0.0
2023-12-22 11:35:00,2023-12-22 11:52:00,HV 6001 Transavia,Oporto (OPO),DEPARTED,Amsterdam,332,1020.0
2023-12-22 11:35:00,2023-12-22 11:35:00,B6 31 JetBlue,Amsterdam,BAGGAGE HANDLED,Boston (BOS),357,0.0
2023-12-22 11:35:00,2023-12-22 12:13:00,I2 3722 Iberia Express,Amsterdam,BAGGAGE HANDLED,Madrid (MAD),177,2280.0
2023-12-22 11:35:00,2023-12-22 11:35:00,KL 916 KLM,Amsterdam,BAGGAGE HANDLED,Southampton (SOU),346,0.0
2023-12-22 11:35:00,2023-12-22 11:35:00,KL 984 KLM,Amsterdam,BAGGAGE HANDLED,London City (LCY),236,0.0
2023-12-22 11:35:00,2023-12-22 11:35:00,KL 1442 KLM,Amsterdam,CANCELLED,Aberdeen (ABZ),336,0.0
2023-12-22 11:35:00,2023-12-22 12:15:00,KL 1422 KLM,Amsterdam,BAGGAGE HANDLED,Birmingham (BHX),284,2400.0
2023-12-22 11:35:00,2023-12-22 11:35:00,KL 1764 KLM,Amsterdam,BAGGAGE HANDLED,Frankfurt (FRA),322,0.0
2023-12-22 11:35:00,2023-12-22 11:35:00,KL 743 KLM,Lima (LIM),DEPARTED,Amsterdam,248,0.0
2023-12-22 11:35:00,2023-12-22 11:35:00,KL 1445 KLM,Aberdeen (ABZ),CANCELLED,Amsterdam,251,0.0
2023-12-22 11:35:00,2023-12-22 11:35:00,KL 1724 KLM,Amsterdam,CANCELLED,Brussels (BRU),292,0.0
2023-12-22 11:35:00,2023-12-22 12:59:00,KL 1330 KLM,Amsterdam,BAGGAGE HANDLED,Aalborg (AAL),320,5040.0
2023-12-22 11:35:00,2023-12-22 12:53:00,OS 379 Austrian Airlines,Amsterdam,BAGGAGE HANDLED,Vienna (VIE),268,4680.0
2023-12-22 11:35:00,2023-12-22 11:35:00,KL 1822 KLM,Amsterdam,CANCELLED,Berlin Brandenburg (BER),231,0.0
2023-12-22 11:35:00,2023-12-22 11:35:00,KL 1792 KLM,Amsterdam,CANCELLED,Munich (MUC),306,0.0
2023-12-22 11:40:00,2023-12-22 11:40:00,KL 1904 KLM,Amsterdam,CANCELLED,Hanover (HAJ),245,0.0
2023-12-22 11:40:00,2023-12-22 12:09:00,KL 565 KLM,Nairobi (NBO),DEPARTED,Amsterdam,274,1740.0
2023-12-22 11:40:00,2023-12-22 12:10:00,KC 904 Air Astana,Atyrau (GUW),DEPARTED,Amsterdam,315,1800.0
2023-12-22 11:40:00,2023-12-22 11:40:00,DL 49 Delta Air Lines,New York JFK (JFK),DEPARTED,Amsterdam,261,0.0
2023-12-22 11:40:00,2023-12-22 12:32:00,KL 1106 KLM,Amsterdam,BAGGAGE HANDLED,Stockholm (ARN),325,3120.0
2023-12-22 11:40:00,2023-12-22 12:36:00,RO 362 Tarom,Bucharest (OTP),DEPARTED,Amsterdam,257,3360.0
2023-12-22 11:45:00,2023-12-22 12:03:00,KL 877 KLM,Mumbai (BOM),DEPARTED,Amsterdam,266,1080.0
2023-12-22 11:45:00,2023-12-22 12:40:00,HV 6331 Transavia,Valencia (VLC),DEPARTED,Amsterdam,318,3300.0
2023-12-22 11:45:00,2023-12-22 11:45:00,KL 1563 KLM,Genoa (GOA),DEPARTED,Amsterdam,268,0.0
2023-12-22 11:45:00,2023-12-22 13:04:00,KL 958 KLM,Amsterdam,BAGGAGE HANDLED,Newcastle (NCL),369,4740.0
2023-12-22 11:45:00,2023-12-22 12:35:00,OR 361 TUI fly,Amsterdam,BAGGAGE HANDLED,Curacao (CUR),274,3000.0
2023-12-22 11:45:00,2023-12-22 11:45:00,KL 1472 KLM,Amsterdam,CANCELLED,Glasgow (GLA),308,0.0
2023-12-22 11:45:00,2023-12-22 13:30:00,KL 1230 KLM,Amsterdam,BAGGAGE HANDLED,Paris de Gaulle (CDG),346,6300.0
2023-12-22 11:45:00,2023-12-22 11:45:00,KL 1188 KLM,Amsterdam,CANCELLED,Bergen (BGO),310,0.0
2023-12-22 11:45:00,2023-12-22 11:45:00,KL 1154 KLM,Amsterdam,CANCELLED,Gothenburg (GOT),335,0.0
2023-12-22 11:45:00,2023-12-22 11:45:00,KL 765 KLM,Amsterdam,BAGGAGE HANDLED,Aruba (AUA),220,0.0
2023-12-22 11:50:00,2023-12-22 11:50:00,KL 1754 KLM,Amsterdam,CANCELLED,Bremen (BRE),276,0.0
2023-12-22 11:50:00,2023-12-22 11:50:00,KL 1278 KLM,Amsterdam,CANCELLED,Edinburgh (EDI),235,0.0
2023-12-22 11:50:00,2023-12-22 12:51:00,AZ 121 ITA Airways,Milan Linate (LIN),DEPARTED,Amsterdam,232,3660.0
2023-12-22 11:50:00,2023-12-22 13:08:00,EZY 8680 easyJet,London Gatwick (LGW),DEPARTED,Amsterdam,271,4680.0
2023-12-22 11:50:00,2023-12-22 12:07:00,KL 1623 KLM,Milan Linate (LIN),DEPARTED,Amsterdam,261,1020.0
2023-12-22 11:55:00,2023-12-22 11:55:00,FI 500 Icelandair,Amsterdam,BAGGAGE HANDLED,Reykjavik (KEF),281,0.0
2023-12-22 11:55:00,2023-12-22 13:16:00,PC 1252 Pegasus Airlines,Istanbul Sabiha (SAW),DEPARTED,Amsterdam,312,4860.0
2023-12-22 11:55:00,2023-12-22 11:55:00,KL 1185 KLM,Bergen (BGO),DEPARTED,Amsterdam,281,0.0
2023-12-22 11:55:00,2023-12-22 13:44:00,AF 1795 Air France,Lyon (LYS),DEPARTED,Amsterdam,250,6540.0
2023-12-22 11:55:00,2023-12-22 12:58:00,AZ 107 ITA Airways,Rome (FCO),DEPARTED,Amsterdam,315,3780.0
2023-12-22 12:00:00,2023-12-22 12:19:00,KL 1273 KLM,Poznan (POZ),DEPARTED,Amsterdam,261,1140.0
2023-12-22 12:00:00,2023-12-22 13:15:00,OG 461 Play,Reykjavik (KEF),DEPARTED,Amsterdam,292,4500.0
2023-12-22 12:00:00,2023-12-22 12:00:00,KL 935 KLM,Dublin (DUB),DEPARTED,Amsterdam,305,0.0
2023-12-22 12:00:00,2023-12-22 12:57:00,HV 5465 Transavia,Verona (VRN),DEPARTED,Amsterdam,209,3420.0
2023-12-22 12:00:00,2023-12-22 12:32:00,UA 947 United Airlines,Washington (IAD),DEPARTED,Amsterdam,315,1920.0
2023-12-22 12:00:00,2023-12-22 12:17:00,AC 809 Air Canada,Toronto (YYZ),DEPARTED,Amsterdam,363,1020.0
2023-12-22 12:00:00,2023-12-22 13:25:00,TK 1952 Turkish Airlines,Istanbul Airport (IST),DEPARTED,Amsterdam,349,5100.0
2023-12-22 12:00:00,2023-12-22 12:29:00,KL 1740 KLM,Amsterdam,BAGGAGE HANDLED,Luxembourg (LUX),282,1740.0
2023-12-22 12:00:00,2023-12-22 13:15:00,EW 4349 Eurowings,Salzburg (SZG),DEPARTED,Amsterdam,351,4500.0
2023-12-22 12:05:00,2023-12-22 13:20:00,EJU 9286 easyJet Europe,Berlin Brandenburg (BER),DEPARTED,Amsterdam,291,4500.0
2023-12-22 12:05:00,2023-12-22 12:05:00,KL 1085 KLM,Cork (ORK),CANCELLED,Amsterdam,290,0.0
2023-12-22 12:10:00,2023-12-22 12:10:00,KL 929 KLM,Inverness (INV),CANCELLED,Amsterdam,300,0.0
2023-12-22 12:10:00,2023-12-22 12:10:00,KL 1255 KLM,Rennes (RNS),CANCELLED,Amsterdam,226,0.0
2023-12-22 12:10:00,2023-12-22 12:10:00,KL 1271 KLM,Wroclaw (WRO),CANCELLED,Amsterdam,292,0.0
2023-12-22 12:10:00,2023-12-22 12:47:00,KL 1475 KLM,Glasgow (GLA),DEPARTED,Amsterdam,356,2220.0
2023-12-22 12:10:00,2023-12-22 12:37:00,KL 1795 KLM,Munich (MUC),DEPARTED,Amsterdam,261,1620.0
2023-12-22 12:10:00,2023-12-22 12:51:00,OR 391 TUI fly,Curacao (CUR),DEPARTED,Amsterdam,299,2460.0
2023-12-22 12:10:00,2023-12-22 12:25:00,KL 988 KLM,Amsterdam,BAGGAGE HANDLED,London City (LCY),348,900.0
2023-12-22 12:10:00,2023-12-22 13:16:00,KL 1780 KLM,Amsterdam,BAGGAGE HANDLED,Hamburg (HAM),307,3960.0
2023-12-22 12:15:00,2023-12-22 12:15:00,KL 706 KLM,Amsterdam,BAGGAGE HANDLED,Rio de Janeiro (GIG),324,0.0
2023-12-22 12:15:00,2023-12-22 13:01:00,KL 1959 KLM,Zurich (ZRH),DEPARTED,Amsterdam,251,2760.0
2023-12-22 12:15:00,2023-12-22 12:35:00,KL 1809 KLM,Dresden (DRS),DEPARTED,Amsterdam,281,1200.0
2023-12-22 12:15:00,2023-12-22 12:50:00,HV 5424 Transavia,Amsterdam,BAGGAGE HANDLED,Pisa (PSA),306,2100.0
2023-12-22 12:15:00,2023-12-22 13:33:00,KL 1129 KLM,Copenhagen (CPH),DEPARTED,Amsterdam,193,4680.0
2023-12-22 12:15:00,2023-12-22 12:15:00,KL 1166 KLM,Amsterdam,CANCELLED,Helsinki (HEL),332,0.0
2023-12-22 12:15:00,2023-12-22 12:15:00,KL 1546 KLM,Amsterdam,CANCELLED,Leeds Bradford (LBA),342,0.0
2023-12-22 12:15:00,2023-12-22 13:53:00,I2 3723 Iberia Express,Madrid (MAD),DEPARTED,Amsterdam,398,5880.0
2023-12-22 12:15:00,2023-12-22 12:34:00,DL 37 Delta Air Lines,Orlando (MCO),DEPARTED,Amsterdam,358,1140.0
2023-12-22 12:20:00,2023-12-22 12:33:00,KL 1281 KLM,Edinburgh (EDI),DEPARTED,Amsterdam,295,780.0
2023-12-22 12:20:00,2023-12-22 13:07:00,KL 1155 KLM,Gothenburg (GOT),DEPARTED,Amsterdam,300,2820.0
2023-12-22 12:20:00,2023-12-22 12:20:00,KL 1345 KLM,Billund (BLL),CANCELLED,Amsterdam,253,0.0
2023-12-22 12:20:00,2023-12-22 12:43:00,KL 1929 KLM,Geneva (GVA),DEPARTED,Amsterdam,286,1380.0
2023-12-22 12:20:00,2023-12-22 12:44:00,KL 1919 KLM,Gdansk (GDN),DEPARTED,Amsterdam,267,1440.0
2023-12-22 12:20:00,2023-12-22 12:38:00,KL 871 KLM,New Delhi (DEL),DEPARTED,Amsterdam,364,1080.0
2023-12-22 12:20:00,2023-12-22 13:11:00,KL 1355 KLM,Prague (PRG),DEPARTED,Amsterdam,362,3060.0
2023-12-22 12:20:00,2023-12-22 13:48:00,HV 6817 Transavia,Ljubljana (LJU),DEPARTED,Amsterdam,265,5280.0
2023-12-22 12:25:00,2023-12-22 12:47:00,KL 962 KLM,Amsterdam,BAGGAGE HANDLED,Newcastle (NCL),363,1320.0
2023-12-22 12:25:00,2023-12-22 13:19:00,A3 625 Aegean Airlines,Athens (ATH),DEPARTED,Amsterdam,319,3240.0
2023-12-22 12:25:00,2023-12-22 12:39:00,KL 959 KLM,Newcastle (NCL),DEPARTED,Amsterdam,280,840.0
2023-12-22 12:25:00,2023-12-22 13:39:00,KL 1201 KLM,Stavanger (SVG),DEPARTED,Amsterdam,308,4440.0
2023-12-22 12:25:00,2023-12-22 12:57:00,KL 1233 KLM,Paris de Gaulle (CDG),DEPARTED,Amsterdam,290,1920.0
2023-12-22 12:25:00,2023-12-22 12:25:00,KL 1333 KLM,Aalborg (AAL),CANCELLED,Amsterdam,289,0.0
2023-12-22 12:25:00,2023-12-22 12:25:00,KL 1575 KLM,Athens (ATH),CANCELLED,Amsterdam,236,0.0
2023-12-22 12:25:00,2023-12-22 14:15:00,OS 380 Austrian Airlines,Vienna (VIE),DEPARTED,Amsterdam,287,6600.0
2023-12-22 12:25:00,2023-12-22 12:37:00,EZY 3051 easyJet,Amsterdam,BAGGAGE HANDLED,Belfast Intl Airport (BFS),308,720.0
2023-12-22 12:25:00,2023-12-22 12:48:00,KL 1008 KLM,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR),296,1380.0
2023-12-22 12:25:00,2023-12-22 12:25:00,KL 792 KLM,Amsterdam,BAGGAGE HANDLED,Sao Paulo (GRU),315,0.0
2023-12-22 12:30:00,2023-12-22 13:14:00,HV 5132 Transavia,Amsterdam,BAGGAGE HANDLED,Barcelona (BCN),332,2640.0
2023-12-22 12:30:00,2023-12-22 13:23:00,UD 424 UR Airlines,Erbil (EBL),DEPARTED,Amsterdam,303,3180.0
2023-12-22 12:30:00,2023-12-22 12:50:00,KL 1825 KLM,Berlin Brandenburg (BER),DEPARTED,Amsterdam,307,1200.0
2023-12-22 12:30:00,2023-12-22 12:30:00,KL 861 KLM,Tokyo (NRT),DEPARTED,Amsterdam,274,0.0
2023-12-22 12:30:00,2023-12-22 12:46:00,FI 507 Icelandair,Reykjavik (KEF),DEPARTED,Amsterdam,278,960.0
2023-12-22 12:30:00,2023-12-22 13:05:00,CX 270 Cathay Pacific,Hong Kong (HKG),DEPARTED,Amsterdam,421,2100.0
2023-12-22 12:30:00,2023-12-22 12:30:00,KL 787 KLM,Amsterdam,BAGGAGE HANDLED,Saint Maarten (SXM),274,0.0
2023-12-22 12:35:00,2023-12-22 12:35:00,VY 8309 Vueling,Amsterdam,BAGGAGE HANDLED,Barcelona (BCN),367,0.0
2023-12-22 12:35:00,2023-12-22 12:35:00,KL 1856 KLM,Amsterdam,BAGGAGE HANDLED,Dusseldorf (DUS),268,0.0
2023-12-22 12:35:00,2023-12-22 12:35:00,KL 1598 KLM,Amsterdam,CANCELLED,Rome (FCO),389,0.0
2023-12-22 12:35:00,2023-12-22 13:11:00,KL 1060 KLM,Amsterdam,BAGGAGE HANDLED,Cardiff (CWL),269,2160.0
2023-12-22 12:35:00,2023-12-22 12:56:00,KL 622 KLM,Amsterdam,BAGGAGE HANDLED,Atlanta (ATL),361,1260.0
2023-12-22 12:35:00,2023-12-22 14:07:00,TK 7768 Turkish Airlines,Amsterdam,BAGGAGE HANDLED,Istanbul Sabiha (SAW),249,5520.0
2023-12-22 12:35:00,2023-12-22 12:35:00,KL 1075 KLM,Manchester (MAN),CANCELLED,Amsterdam,250,0.0
2023-12-22 12:35:00,2023-12-22 12:35:00,KL 1425 KLM,Birmingham (BHX),CANCELLED,Amsterdam,266,0.0
2023-12-22 12:35:00,2023-12-22 12:53:00,KL 1695 KLM,Lisbon (LIS),DEPARTED,Amsterdam,259,1080.0
2023-12-22 12:35:00,2023-12-22 12:35:00,KL 1767 KLM,Frankfurt (FRA),CANCELLED,Amsterdam,296,0.0
2023-12-22 12:40:00,2023-12-22 12:52:00,KL 759 KLM,San Jose (SJO),DEPARTED,Amsterdam,316,720.0
2023-12-22 12:40:00,2023-12-22 13:27:00,KL 677 KLM,Calgary (YYC),DEPARTED,Amsterdam,223,2820.0
2023-12-22 12:40:00,2023-12-22 12:40:00,EI 604 Aer Lingus,Amsterdam,BAGGAGE HANDLED,Dublin (DUB),316,0.0
2023-12-22 12:40:00,2023-12-22 12:40:00,EK 147 Emirates,Amsterdam,BAGGAGE HANDLED,Dubai International (DXB),363,0.0
2023-12-22 12:40:00,2023-12-22 12:52:00,EZY 2515 easyJet,Amsterdam,BAGGAGE HANDLED,London Luton (LTN),305,720.0
2023-12-22 12:40:00,2023-12-22 12:40:00,KL 1486 KLM,Amsterdam,CANCELLED,Humberside (HUY),225,0.0
2023-12-22 12:40:00,2023-12-22 12:40:00,LO 263 LOT Polish Airlines,Amsterdam,BAGGAGE HANDLED,Warsaw (WAW),360,0.0
2023-12-22 12:40:00,2023-12-22 12:40:00,KL 1885 KLM,Nuremberg (NUE),CANCELLED,Amsterdam,278,0.0
2023-12-22 12:45:00,2023-12-22 13:11:00,KL 1943 KLM,Zagreb (ZAG),DEPARTED,Amsterdam,303,1560.0
2023-12-22 12:45:00,2023-12-22 12:45:00,KL 1986 KLM,Amsterdam,CANCELLED,Basel (BSL),371,0.0
2023-12-22 12:50:00,2023-12-22 13:04:00,QR 276 Qatar Airways,Doha (DOH),DEPARTED,Amsterdam,312,840.0
2023-12-22 12:50:00,2023-12-22 12:50:00,KL 1873 KLM,Stuttgart (STR),CANCELLED,Amsterdam,340,0.0
2023-12-22 12:50:00,2023-12-22 14:51:00,TP 670 TAP Air Portugal,Amsterdam,BAGGAGE HANDLED,Lisbon (LIS),328,7260.0
2023-12-22 12:50:00,2023-12-22 13:02:00,KL 767 KLM,Bonaire (BON),DEPARTED,Amsterdam,232,720.0
2023-12-22 12:50:00,2023-12-22 13:24:00,EJU 7837 easyJet Europe,Edinburgh (EDI),DEPARTED,Amsterdam,301,2040.0
2023-12-22 12:50:00,2023-12-22 13:06:00,DL 75 Delta Air Lines,Atlanta (ATL),DEPARTED,Amsterdam,292,960.0
2023-12-22 12:55:00,2023-12-22 13:48:00,OR 369 TUI fly,Curacao (CUR),DEPARTED,Amsterdam,182,3180.0
2023-12-22 12:55:00,2023-12-22 13:08:00,KL 867 KLM,Osaka Kansai (KIX),DEPARTED,Amsterdam,256,780.0
2023-12-22 12:55:00,2023-12-22 13:39:00,EZY 3052 easyJet,Belfast Intl Airport (BFS),DEPARTED,Amsterdam,247,2640.0
2023-12-22 12:55:00,2023-12-22 13:48:00,KU 127 Kuwait Airways,Amsterdam,BAGGAGE HANDLED,Kuwait (KWI),263,3180.0
2023-12-22 12:55:00,2023-12-22 12:55:00,KL 1534 KLM,Amsterdam,CANCELLED,Teesside International (MME),319,0.0
2023-12-22 13:00:00,2023-12-22 13:00:00,KL 611 KLM,Chicago (ORD),DEPARTED,Amsterdam,319,0.0
2023-12-22 13:00:00,2023-12-22 13:29:00,FI 501 Icelandair,Reykjavik (KEF),DEPARTED,Amsterdam,286,1740.0
2023-12-22 13:00:00,2023-12-22 13:43:00,DL 135 Delta Air Lines,Detroit (DTW),DEPARTED,Amsterdam,285,2580.0
2023-12-22 13:00:00,2023-12-22 13:00:00,KL 651 KLM,Washington (IAD),CANCELLED,Amsterdam,128,0.0
2023-12-22 13:00:00,2023-12-22 14:13:00,HV 6336 Transavia,Amsterdam,BAGGAGE HANDLED,Valencia (VLC),245,4380.0
2023-12-22 13:00:00,2023-12-22 15:11:00,KL 1074 KLM,Amsterdam,BAGGAGE HANDLED,Manchester (MAN),255,7860.0
2023-12-22 13:00:00,2023-12-22 14:41:00,LH 2304 Lufthansa,Amsterdam,BAGGAGE HANDLED,Munich (MUC),235,6060.0
2023-12-22 13:00:00,2023-12-22 13:44:00,TK 1961 Turkish Airlines,Amsterdam,BAGGAGE HANDLED,Istanbul Airport (IST),341,2640.0
2023-12-22 13:05:00,2023-12-22 13:23:00,AF 1640 Air France,Amsterdam,BAGGAGE HANDLED,Paris de Gaulle (CDG),311,1080.0
2023-12-22 13:05:00,2023-12-22 13:05:00,AA 203 American Airlines,Philadelphia (PHL),DEPARTED,Amsterdam,153,0.0
2023-12-22 13:05:00,2023-12-22 13:56:00,KL 1766 KLM,Amsterdam,BAGGAGE HANDLED,Frankfurt (FRA),301,3060.0
2023-12-22 13:05:00,2023-12-22 13:05:00,BA 8489 British Airways,Amsterdam,BAGGAGE HANDLED,London City (LCY),325,0.0
2023-12-22 13:05:00,2023-12-22 13:25:00,EJU 4071 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Venice (VCE),283,1200.0
2023-12-22 13:10:00,2023-12-22 14:06:00,EZY 2516 easyJet,London Luton (LTN),DEPARTED,Amsterdam,346,3360.0
2023-12-22 13:10:00,2023-12-22 13:10:00,KL 1781 KLM,Hamburg (HAM),DEPARTED,Amsterdam,343,0.0
