time_sch,time_act,code,dest,stat,orig,pass_load,time_diff
2023-12-21 13:30:00,2023-12-21 14:12:00,KL 1725 KLM,Brussels (BRU),DEPARTED,Amsterdam,391,2520.0
2023-12-21 13:30:00,2023-12-21 13:30:00,KL 1017 KLM,London Heathrow (LHR),DEPARTED,Amsterdam,222,0.0
2023-12-21 13:35:00,2023-12-21 17:09:00,KL 1928 KLM,Amsterdam,BAGGAGE HANDLED,Geneva (GVA),332,12840.0
2023-12-21 13:35:00,2023-12-21 15:35:00,TK 7769 Turkish Airlines,Istanbul Sabiha (SAW),DEPARTED,Amsterdam,281,7200.0
2023-12-21 13:35:00,2023-12-21 16:08:00,VY 8353 Vueling,Amsterdam,BAGGAGE HANDLED,Valencia (VLC),342,9180.0
2023-12-21 13:35:00,2023-12-21 14:41:00,KL 641 KLM,New York JFK (JFK),DEPARTED,Amsterdam,308,3960.0
2023-12-21 13:35:00,2023-12-21 15:52:00,KL 1700 KLM,Amsterdam,BAGGAGE HANDLED,Madrid (MAD),324,8220.0
2023-12-21 13:35:00,2023-12-21 16:37:00,KL 1666 KLM,Amsterdam,BAGGAGE HANDLED,Barcelona (BCN),306,10920.0
2023-12-21 13:35:00,2023-12-21 13:35:00,KL 1556 KLM,Amsterdam,CANCELLED,Turin (TRN),307,0.0
2023-12-21 13:40:00,2023-12-21 13:57:00,HV 5665 Transavia,Las Palmas de Gran Canaria (LPA),DEPARTED,Amsterdam,217,1020.0
2023-12-21 13:40:00,2023-12-21 15:04:00,TP 671 TAP Air Portugal,Lisbon (LIS),DEPARTED,Amsterdam,311,5040.0
2023-12-21 13:40:00,2023-12-21 13:40:00,KL 1918 KLM,Amsterdam,CANCELLED,Gdansk (GDN),315,0.0
2023-12-21 13:40:00,2023-12-21 16:19:00,VY 8303 Vueling,Barcelona (BCN),DEPARTED,Amsterdam,421,9540.0
2023-12-21 13:40:00,2023-12-21 14:25:00,B6 2289 JetBlue,New York JFK (JFK),DEPARTED,Amsterdam,270,2700.0
2023-12-21 13:40:00,2023-12-21 13:40:00,KL 1456 KLM,Amsterdam,CANCELLED,Nantes (NTE),308,0.0
2023-12-21 13:45:00,2023-12-21 14:13:00,EJU 7815 easyJet Europe,Venice (VCE),DEPARTED,Amsterdam,264,1680.0
2023-12-21 13:45:00,2023-12-21 13:45:00,KL 1180 KLM,Amsterdam,CANCELLED,Linkoping (LPI),296,0.0
2023-12-21 13:45:00,2023-12-21 16:47:00,HV 6116 Transavia,Amsterdam,BAGGAGE HANDLED,Malaga (AGP),363,10920.0
2023-12-21 13:45:00,2023-12-21 13:45:00,KL 1896 KLM,Amsterdam,CANCELLED,Graz (GRZ),332,0.0
2023-12-21 13:50:00,2023-12-21 13:50:00,KL 587 KLM,Lagos (LOS),CANCELLED,Amsterdam,328,0.0
2023-12-21 13:50:00,2023-12-21 14:00:00,HV 6004 Transavia,Amsterdam,BAGGAGE HANDLED,Oporto (OPO),274,600.0
2023-12-21 13:50:00,2023-12-21 13:50:00,KL 1503 KLM,Valencia (VLC),CANCELLED,Amsterdam,224,0.0
2023-12-21 13:50:00,2023-12-21 14:04:00,HV 5227 Transavia,Hurghada (HRG),DEPARTED,Amsterdam,283,840.0
2023-12-21 13:50:00,2023-12-21 13:50:00,KL 1713 KLM,Oporto (OPO),CANCELLED,Amsterdam,331,0.0
2023-12-21 13:50:00,2023-12-21 14:03:00,KL 1994 KLM,Amsterdam,BAGGAGE HANDLED,Krakow (KRK),361,780.0
2023-12-21 13:55:00,2023-12-21 16:24:00,AF 1641 Air France,Paris de Gaulle (CDG),DEPARTED,Amsterdam,300,8940.0
2023-12-21 13:55:00,2023-12-21 17:28:00,EZY 8681 easyJet,Amsterdam,BAGGAGE HANDLED,London Gatwick (LGW),269,12780.0
2023-12-21 13:55:00,2023-12-21 13:55:00,LH 992 Lufthansa,Amsterdam,CANCELLED,Frankfurt (FRA),389,0.0
2023-12-21 13:55:00,2023-12-21 17:13:00,VY 8365 Vueling,Amsterdam,BAGGAGE HANDLED,Malaga (AGP),268,11880.0
2023-12-21 14:00:00,2023-12-21 14:59:00,AM 26 Aeromexico,Mexico City (MEX),DEPARTED,Amsterdam,235,3540.0
2023-12-21 14:00:00,2023-12-21 19:51:00,EZY 3174 easyJet,Glasgow (GLA),DEPARTED,Amsterdam,301,21060.0
2023-12-21 14:00:00,2023-12-21 15:44:00,MS 757 Egypt Air,Amsterdam,BAGGAGE HANDLED,Cairo (CAI),363,6240.0
2023-12-21 14:00:00,2023-12-21 14:31:00,KL 1169 KLM,Helsinki (HEL),DEPARTED,Amsterdam,274,1860.0
2023-12-21 14:00:00,2023-12-21 16:05:00,LH 2305 Lufthansa,Munich (MUC),DEPARTED,Amsterdam,224,7500.0
2023-12-21 14:00:00,2023-12-21 16:35:00,TK 1962 Turkish Airlines,Istanbul Airport (IST),DEPARTED,Amsterdam,337,9300.0
2023-12-21 14:00:00,2023-12-21 14:00:00,AF 1740 Air France,Amsterdam,CANCELLED,Paris de Gaulle (CDG),249,0.0
2023-12-21 14:00:00,2023-12-21 14:00:00,BA 2542 British Airways,Amsterdam,CANCELLED,London Gatwick (LGW),367,0.0
2023-12-21 14:00:00,2023-12-21 14:22:00,KL 733 KLM,Curacao (CUR),DEPARTED,Amsterdam,389,1320.0
2023-12-21 14:00:00,2023-12-21 16:40:00,EJU 7984 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Rovaniemi (RVN),316,9600.0
2023-12-21 14:05:00,2023-12-21 14:25:00,KL 744 KLM,Amsterdam,BAGGAGE HANDLED,Lima (LIM),305,1200.0
2023-12-21 14:05:00,2023-12-21 14:05:00,KL 1010 KLM,Amsterdam,CANCELLED,London Heathrow (LHR),225,0.0
2023-12-21 14:05:00,2023-12-21 16:54:00,LX 728 Swiss International Airlines,Amsterdam,BAGGAGE HANDLED,Zurich (ZRH),360,10140.0
2023-12-21 14:10:00,2023-12-21 15:23:00,VY 1376 Vueling,Alicante (ALC),DEPARTED,Amsterdam,364,4380.0
2023-12-21 14:10:00,2023-12-21 14:10:00,KL 1316 KLM,Amsterdam,CANCELLED,Bordeaux (BOD),371,0.0
2023-12-21 14:10:00,2023-12-21 16:33:00,KL 1846 KLM,Amsterdam,BAGGAGE HANDLED,Vienna (VIE),328,8580.0
2023-12-21 14:10:00,2023-12-21 14:31:00,KL 1643 KLM,Florence (FLR),DEPARTED,Amsterdam,283,1260.0
2023-12-21 14:10:00,2023-12-21 15:56:00,EJU 3854 easyJet Europe,Milan Malpensa (MXP),DEPARTED,Amsterdam,353,6360.0
2023-12-21 14:10:00,2023-12-21 16:53:00,BA 435 British Airways,London Heathrow (LHR),DEPARTED,Amsterdam,252,9780.0
2023-12-21 14:15:00,2023-12-21 14:15:00,SK 547 Scandinavian Airlines,Amsterdam,CANCELLED,Copenhagen (CPH),319,0.0
2023-12-21 14:15:00,2023-12-21 14:15:00,KL 1365 KLM,Warsaw (WAW),CANCELLED,Amsterdam,292,0.0
2023-12-21 14:15:00,2023-12-21 15:12:00,LO 264 LOT Polish Airlines,Warsaw (WAW),DEPARTED,Amsterdam,261,3420.0
2023-12-21 14:20:00,2023-12-21 14:36:00,KL 1603 KLM,Rome (FCO),DEPARTED,Amsterdam,292,960.0
2023-12-21 14:20:00,2023-12-21 14:20:00,KL 1654 KLM,Amsterdam,CANCELLED,Venice (VCE),263,0.0
2023-12-21 14:20:00,2023-12-21 14:48:00,KL 1995 KLM,Krakow (KRK),DEPARTED,Amsterdam,307,1680.0
2023-12-21 14:20:00,2023-12-21 14:20:00,KL 1977 KLM,Budapest (BUD),CANCELLED,Amsterdam,219,0.0
2023-12-21 14:20:00,2023-12-21 14:44:00,KL 1829 KLM,Berlin Brandenburg (BER),DEPARTED,Amsterdam,237,1440.0
2023-12-21 14:20:00,2023-12-21 14:20:00,KL 1325 KLM,Aalesund (AES),CANCELLED,Amsterdam,241,0.0
2023-12-21 14:20:00,2023-12-21 14:42:00,HV 6671 Transavia,Tenerife (TFS),DEPARTED,Amsterdam,288,1320.0
2023-12-21 14:20:00,2023-12-21 15:15:00,HV 6145 Transavia,Alicante (ALC),DEPARTED,Amsterdam,313,3300.0
2023-12-21 14:25:00,2023-12-21 14:52:00,HV 5760 Transavia,Amsterdam,BAGGAGE HANDLED,Marrakech (RAK),235,1620.0
2023-12-21 14:25:00,2023-12-21 21:21:00,EJU 7854 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Manchester (MAN),245,24960.0
2023-12-21 14:25:00,2023-12-21 17:48:00,EZY 3445 easyJet,Amsterdam,BAGGAGE HANDLED,Liverpool (LPL),255,12180.0
2023-12-21 14:25:00,2023-12-21 16:14:00,KL 1254 KLM,Amsterdam,BAGGAGE HANDLED,Nice (NCE),341,6540.0
2023-12-21 14:25:00,2023-12-21 14:25:00,KL 1266 KLM,Amsterdam,CANCELLED,Marseille (MRS),311,0.0
2023-12-21 14:25:00,2023-12-21 14:25:00,KL 1847 KLM,Vienna (VIE),CANCELLED,Amsterdam,316,0.0
2023-12-21 14:25:00,2023-12-21 15:30:00,KL 1687 KLM,Bilbao (BIO),DEPARTED,Amsterdam,339,3900.0
2023-12-21 14:25:00,2023-12-21 14:48:00,KL 1673 KLM,Barcelona (BCN),DEPARTED,Amsterdam,342,1380.0
2023-12-21 14:25:00,2023-12-21 14:57:00,KL 1307 KLM,Toulouse (TLS),DEPARTED,Amsterdam,249,1920.0
2023-12-21 14:25:00,2023-12-21 14:43:00,KL 1175 KLM,Trondheim (TRD),DEPARTED,Amsterdam,299,1080.0
2023-12-21 14:25:00,2023-12-21 14:25:00,KL 1147 KLM,Oslo (OSL),CANCELLED,Amsterdam,245,0.0
2023-12-21 14:25:00,2023-12-21 14:51:00,KL 589 KLM,Accra (ACC),DEPARTED,Amsterdam,377,1560.0
2023-12-21 14:25:00,2023-12-21 19:02:00,EZY 8682 easyJet,London Gatwick (LGW),DEPARTED,Amsterdam,302,16620.0
2023-12-21 14:30:00,2023-12-21 17:13:00,VY 8435 Vueling,Lisbon (LIS),DEPARTED,Amsterdam,332,9780.0
2023-12-21 14:30:00,2023-12-21 14:30:00,KL 1257 KLM,Nice (NCE),CANCELLED,Amsterdam,274,0.0
2023-12-21 14:30:00,2023-12-21 15:07:00,KL 685 KLM,Mexico City (MEX),DEPARTED,Amsterdam,369,2220.0
2023-12-21 14:30:00,2023-12-21 15:45:00,EK 148 Emirates,Dubai International (DXB),DEPARTED,Amsterdam,397,4500.0
2023-12-21 14:35:00,2023-12-21 15:02:00,KL 1115 KLM,Stockholm (ARN),DEPARTED,Amsterdam,246,1620.0
2023-12-21 14:35:00,2023-12-21 14:35:00,KL 1144 KLM,Amsterdam,CANCELLED,Oslo (OSL),325,0.0
2023-12-21 14:35:00,2023-12-21 14:55:00,KL 1267 KLM,Marseille (MRS),DEPARTED,Amsterdam,297,1200.0
2023-12-21 14:35:00,2023-12-21 15:15:00,KL 427 KLM,Dubai International (DXB),DEPARTED,Amsterdam,283,2400.0
2023-12-21 14:35:00,2023-12-21 15:09:00,KL 675 KLM,Edmonton (YEG),DEPARTED,Amsterdam,303,2040.0
2023-12-21 14:35:00,2023-12-21 14:35:00,KL 1631 KLM,Milan Malpensa (MXP),CANCELLED,Amsterdam,384,0.0
2023-12-21 14:40:00,2023-12-21 16:59:00,EJU 7926 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Prague (PRG),283,8340.0
2023-12-21 14:40:00,2023-12-21 17:38:00,PC 1253 Pegasus Airlines,Amsterdam,BAGGAGE HANDLED,Istanbul Sabiha (SAW),301,10680.0
2023-12-21 14:45:00,2023-12-21 15:37:00,KL 1591 KLM,Bologna (BLQ),DEPARTED,Amsterdam,279,3120.0
2023-12-21 14:45:00,2023-12-21 14:59:00,HV 6705 Transavia,Fuerteventura (FUE),DEPARTED,Amsterdam,218,840.0
2023-12-21 14:45:00,2023-12-21 17:07:00,EJU 7841 easyJet Europe,London Stansted (STN),DEPARTED,Amsterdam,263,8520.0
2023-12-21 14:50:00,2023-12-21 17:20:00,TK 1958 Turkish Airlines,Istanbul Airport (IST),DEPARTED,Amsterdam,274,9000.0
2023-12-21 14:50:00,2023-12-21 18:44:00,EJU 7851 easyJet Europe,Manchester (MAN),DEPARTED,Amsterdam,266,14040.0
2023-12-21 14:50:00,2023-12-21 14:50:00,BA 2543 British Airways,London Gatwick (LGW),CANCELLED,Amsterdam,304,0.0
2023-12-21 14:50:00,2023-12-21 14:50:00,KL 1364 KLM,Amsterdam,CANCELLED,Warsaw (WAW),274,0.0
2023-12-21 14:50:00,2023-12-21 15:46:00,KQ 116 Kenya Airways,Amsterdam,BAGGAGE HANDLED,Nairobi (NBO),394,3360.0
2023-12-21 14:50:00,2023-12-21 14:50:00,XQ 944 SunExpress,Amsterdam,BAGGAGE HANDLED,Izmir (ADB),285,0.0
2023-12-21 14:50:00,2023-12-21 14:50:00,AF 1741 Air France,Paris de Gaulle (CDG),CANCELLED,Amsterdam,295,0.0
2023-12-21 14:55:00,2023-12-21 16:49:00,KL 1712 KLM,Amsterdam,BAGGAGE HANDLED,Oporto (OPO),345,6840.0
2023-12-21 14:55:00,2023-12-21 14:55:00,SK 548 Scandinavian Airlines,Copenhagen (CPH),CANCELLED,Amsterdam,207,0.0
2023-12-21 14:55:00,2023-12-21 14:55:00,KL 1642 KLM,Amsterdam,CANCELLED,Florence (FLR),259,0.0
2023-12-21 14:55:00,2023-12-21 14:55:00,LH 993 Lufthansa,Frankfurt (FRA),CANCELLED,Amsterdam,301,0.0
2023-12-21 14:55:00,2023-12-21 14:55:00,KL 1189 KLM,Bergen (BGO),CANCELLED,Amsterdam,330,0.0
2023-12-21 14:55:00,2023-12-21 19:58:00,EZY 3446 easyJet,Liverpool (LPL),DEPARTED,Amsterdam,387,18180.0
2023-12-21 14:55:00,2023-12-21 19:25:00,LX 729 Swiss International Airlines,Zurich (ZRH),DEPARTED,Amsterdam,280,16200.0
2023-12-21 15:00:00,2023-12-21 17:28:00,MS 758 Egypt Air,Cairo (CAI),DEPARTED,Amsterdam,267,8880.0
2023-12-21 15:00:00,2023-12-21 15:11:00,DL 137 Delta Air Lines,Detroit (DTW),DEPARTED,Amsterdam,399,660.0
2023-12-21 15:05:00,2023-12-21 20:55:00,KL 425 KLM,Dammam (DMM),DEPARTED,Amsterdam,276,21000.0
2023-12-21 15:05:00,2023-12-21 15:05:00,KL 1203 KLM,Stavanger (SVG),CANCELLED,Amsterdam,338,0.0
2023-12-21 15:05:00,2023-12-21 15:05:00,KL 1161 KLM,Gothenburg (GOT),CANCELLED,Amsterdam,387,0.0
2023-12-21 15:05:00,2023-12-21 17:46:00,KL 1976 KLM,Amsterdam,BAGGAGE HANDLED,Budapest (BUD),249,9660.0
2023-12-21 15:05:00,2023-12-21 15:05:00,KL 1584 KLM,Amsterdam,CANCELLED,Bologna (BLQ),275,0.0
2023-12-21 15:10:00,2023-12-21 16:03:00,BA 438 British Airways,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR),336,3180.0
2023-12-21 15:10:00,2023-12-21 15:10:00,KL 1906 KLM,Amsterdam,CANCELLED,Belgrade (BEG),333,0.0
2023-12-21 15:10:00,2023-12-21 15:10:00,VY 8314 Vueling,Barcelona (BCN),CANCELLED,Amsterdam,317,0.0
2023-12-21 15:10:00,2023-12-21 15:28:00,KL 1459 KLM,Nantes (NTE),DEPARTED,Amsterdam,325,1080.0
2023-12-21 15:10:00,2023-12-21 15:10:00,KL 1931 KLM,Geneva (GVA),CANCELLED,Amsterdam,222,0.0
2023-12-21 15:10:00,2023-12-21 15:10:00,KL 686 KLM,Amsterdam,BAGGAGE HANDLED,Mexico City (MEX),258,0.0
2023-12-21 15:15:00,2023-12-21 15:15:00,KL 1405 KLM,Montpellier (MPL),CANCELLED,Amsterdam,408,0.0
2023-12-21 15:15:00,2023-12-21 15:57:00,QR 274 Qatar Airways,Doha (DOH),DEPARTED,Amsterdam,306,2520.0
2023-12-21 15:15:00,2023-12-21 15:15:00,KL 1346 KLM,Amsterdam,CANCELLED,Billund (BLL),321,0.0
2023-12-21 15:15:00,2023-12-21 15:15:00,KL 1131 KLM,Copenhagen (CPH),CANCELLED,Amsterdam,264,0.0
2023-12-21 15:20:00,2023-12-21 18:25:00,EJU 7847 easyJet Europe,Bristol (BRS),DEPARTED,Amsterdam,341,11100.0
2023-12-21 15:20:00,2023-12-21 15:20:00,KL 1797 KLM,Munich (MUC),CANCELLED,Amsterdam,302,0.0
2023-12-21 15:20:00,2023-12-21 19:47:00,EJU 2163 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Manchester (MAN),322,16020.0
2023-12-21 15:20:00,2023-12-21 15:20:00,KL 1602 KLM,Amsterdam,CANCELLED,Rome (FCO),315,0.0
2023-12-21 15:20:00,2023-12-21 15:20:00,KL 1446 KLM,Amsterdam,CANCELLED,Aberdeen (ABZ),386,0.0
2023-12-21 15:20:00,2023-12-21 15:20:00,KL 1961 KLM,Zurich (ZRH),DEPARTED,Amsterdam,368,0.0
2023-12-21 15:25:00,2023-12-21 15:25:00,KL 1670 KLM,Amsterdam,CANCELLED,Barcelona (BCN),347,0.0
2023-12-21 15:25:00,2023-12-21 15:25:00,SV 216 Saudi Arabian Airlines,Jeddah (JED),DEPARTED,Amsterdam,312,0.0
2023-12-21 15:25:00,2023-12-21 16:11:00,KL 1858 KLM,Amsterdam,BAGGAGE HANDLED,Dusseldorf (DUS),300,2760.0
2023-12-21 15:30:00,2023-12-21 18:28:00,KL 1168 KLM,Amsterdam,BAGGAGE HANDLED,Helsinki (HEL),246,10680.0
2023-12-21 15:30:00,2023-12-21 16:29:00,KL 1810 KLM,Amsterdam,BAGGAGE HANDLED,Dresden (DRS),304,3540.0
2023-12-21 15:30:00,2023-12-21 17:51:00,KL 1694 KLM,Amsterdam,BAGGAGE HANDLED,Lisbon (LIS),295,8460.0
2023-12-21 15:30:00,2023-12-21 15:30:00,KL 1304 KLM,Amsterdam,CANCELLED,Toulouse (TLS),223,0.0
2023-12-21 15:30:00,2023-12-21 17:21:00,HV 6630 Transavia,Amsterdam,BAGGAGE HANDLED,Funchal (FNC),309,6660.0
2023-12-21 15:30:00,2023-12-21 17:32:00,FR 3006 Ryanair,Amsterdam,BAGGAGE HANDLED,Dublin (DUB),364,7320.0
2023-12-21 15:30:00,2023-12-21 15:40:00,KL 1655 KLM,Venice (VCE),DEPARTED,Amsterdam,236,600.0
2023-12-21 15:35:00,2023-12-21 15:35:00,KL 1334 KLM,Amsterdam,CANCELLED,Aalborg (AAL),406,0.0
2023-12-21 15:35:00,2023-12-21 15:35:00,KL 1130 KLM,Amsterdam,CANCELLED,Copenhagen (CPH),266,0.0
2023-12-21 15:35:00,2023-12-21 15:35:00,KL 1110 KLM,Amsterdam,CANCELLED,Stockholm (ARN),310,0.0
2023-12-21 15:35:00,2023-12-21 15:49:00,EZY 2517 easyJet,Amsterdam,BAGGAGE HANDLED,London Luton (LTN),276,840.0
2023-12-21 15:35:00,2023-12-21 18:17:00,EJU 4071 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Venice (VCE),370,9720.0
2023-12-21 15:35:00,2023-12-21 15:35:00,KL 1768 KLM,Amsterdam,CANCELLED,Frankfurt (FRA),282,0.0
2023-12-21 15:35:00,2023-12-21 15:47:00,HV 6727 Transavia,Sevilla (SVQ),DEPARTED,Amsterdam,186,720.0
2023-12-21 15:40:00,2023-12-21 15:40:00,KL 1181 KLM,Linkoping (LPI),CANCELLED,Amsterdam,307,0.0
2023-12-21 15:40:00,2023-12-21 16:19:00,KL 1726 KLM,Amsterdam,BAGGAGE HANDLED,Brussels (BRU),367,2340.0
2023-12-21 15:40:00,2023-12-21 15:40:00,KL 1702 KLM,Amsterdam,CANCELLED,Madrid (MAD),241,0.0
2023-12-21 15:40:00,2023-12-21 16:06:00,HV 5316 Transavia,Amsterdam,BAGGAGE HANDLED,Larnaca (LCA),294,1560.0
2023-12-21 15:40:00,2023-12-21 16:56:00,KL 1886 KLM,Amsterdam,BAGGAGE HANDLED,Nuremberg (NUE),242,4560.0
2023-12-21 15:40:00,2023-12-21 15:54:00,KL 1317 KLM,Bordeaux (BOD),DEPARTED,Amsterdam,256,840.0
2023-12-21 15:45:00,2023-12-21 15:45:00,KL 1921 KLM,Gdansk (GDN),CANCELLED,Amsterdam,354,0.0
2023-12-21 15:45:00,2023-12-21 15:45:00,KL 960 KLM,Amsterdam,CANCELLED,Newcastle (NCL),300,0.0
2023-12-21 15:45:00,2023-12-21 16:02:00,KL 1021 KLM,London Heathrow (LHR),DEPARTED,Amsterdam,402,1020.0
2023-12-21 15:45:00,2023-12-21 15:45:00,KL 1426 KLM,Amsterdam,CANCELLED,Birmingham (BHX),308,0.0
2023-12-21 15:50:00,2023-12-21 15:50:00,HV 6885 Transavia,Reykjavik (KEF),DEPARTED,Amsterdam,355,0.0
2023-12-21 15:50:00,2023-12-21 15:50:00,KL 1285 KLM,Edinburgh (EDI),CANCELLED,Amsterdam,267,0.0
2023-12-21 15:50:00,2023-12-21 15:50:00,XQ 945 SunExpress,Izmir (ADB),DEPARTED,Amsterdam,160,0.0
2023-12-21 15:50:00,2023-12-21 19:06:00,VY 8302 Vueling,Amsterdam,BAGGAGE HANDLED,Barcelona (BCN),352,11760.0
2023-12-21 15:50:00,2023-12-21 17:02:00,KL 1274 KLM,Amsterdam,BAGGAGE HANDLED,Poznan (POZ),304,4320.0
2023-12-21 15:50:00,2023-12-21 16:42:00,KL 1234 KLM,Amsterdam,BAGGAGE HANDLED,Paris de Gaulle (CDG),290,3120.0
2023-12-21 15:50:00,2023-12-21 16:39:00,HV 5751 Transavia,Marrakech (RAK),DEPARTED,Amsterdam,308,2940.0
2023-12-21 15:55:00,2023-12-21 18:42:00,FR 3007 Ryanair,Dublin (DUB),DEPARTED,Amsterdam,267,10020.0
2023-12-21 15:55:00,2023-12-21 19:18:00,PC 1254 Pegasus Airlines,Istanbul Sabiha (SAW),DEPARTED,Amsterdam,205,12180.0
2023-12-21 15:55:00,2023-12-21 15:55:00,KL 895 KLM,Shanghai (PVG),DEPARTED,Amsterdam,316,0.0
2023-12-21 15:55:00,2023-12-21 15:55:00,KL 1374 KLM,Amsterdam,CANCELLED,Bucharest (OTP),335,0.0
2023-12-21 15:55:00,2023-12-21 19:08:00,KL 1282 KLM,Amsterdam,BAGGAGE HANDLED,Edinburgh (EDI),353,11580.0
2023-12-21 15:55:00,2023-12-21 15:55:00,KL 1782 KLM,Amsterdam,CANCELLED,Hamburg (HAM),371,0.0
2023-12-21 15:55:00,2023-12-21 16:26:00,KL 1256 KLM,Amsterdam,BAGGAGE HANDLED,Rennes (RNS),369,1860.0
2023-12-21 15:55:00,2023-12-21 15:55:00,KL 1826 KLM,Amsterdam,CANCELLED,Berlin Brandenburg (BER),304,0.0
2023-12-21 15:55:00,2023-12-21 15:55:00,KL 1910 KLM,Amsterdam,CANCELLED,Hanover (HAJ),279,0.0
2023-12-21 15:55:00,2023-12-21 15:55:00,KL 1960 KLM,Amsterdam,CANCELLED,Zurich (ZRH),359,0.0
2023-12-21 16:00:00,2023-12-21 18:05:00,KL 1874 KLM,Amsterdam,BAGGAGE HANDLED,Stuttgart (STR),336,7500.0
2023-12-21 16:00:00,2023-12-21 16:00:00,KL 1742 KLM,Amsterdam,CANCELLED,Luxembourg (LUX),256,0.0
2023-12-21 16:00:00,2023-12-21 17:25:00,KL 1624 KLM,Amsterdam,BAGGAGE HANDLED,Milan Linate (LIN),301,5100.0
2023-12-21 16:00:00,2023-12-21 17:03:00,KL 937 KLM,Dublin (DUB),DEPARTED,Amsterdam,334,3780.0
2023-12-21 16:00:00,2023-12-21 20:09:00,KL 1476 KLM,Amsterdam,BAGGAGE HANDLED,Glasgow (GLA),302,14940.0
2023-12-21 16:00:00,2023-12-21 16:00:00,KL 1564 KLM,Amsterdam,CANCELLED,Genoa (GOA),237,0.0
2023-12-21 16:00:00,2023-12-21 16:00:00,KL 1202 KLM,Amsterdam,CANCELLED,Stavanger (SVG),390,0.0
2023-12-21 16:00:00,2023-12-21 16:00:00,KL 1086 KLM,Amsterdam,CANCELLED,Cork (ORK),329,0.0
2023-12-21 16:00:00,2023-12-21 16:00:00,KL 1076 KLM,Amsterdam,CANCELLED,Manchester (MAN),222,0.0
2023-12-21 16:00:00,2023-12-21 18:00:00,EI 608 Aer Lingus,Amsterdam,BAGGAGE HANDLED,Dublin (DUB),241,7200.0
2023-12-21 16:00:00,2023-12-21 16:00:00,KL 1356 KLM,Amsterdam,CANCELLED,Prague (PRG),265,0.0
2023-12-21 16:00:00,2023-12-21 17:43:00,BA 439 British Airways,London Heathrow (LHR),DEPARTED,Amsterdam,294,6180.0
2023-12-21 16:05:00,2023-12-21 17:34:00,HV 5686 Transavia,Amsterdam,BAGGAGE HANDLED,Arrecife (ACE),281,5340.0
2023-12-21 16:05:00,2023-12-21 17:17:00,KL 1052 KLM,Amsterdam,BAGGAGE HANDLED,Bristol (BRS),271,4320.0
2023-12-21 16:05:00,2023-12-21 16:05:00,KL 1217 KLM,Sandefjord (TRF),CANCELLED,Amsterdam,307,0.0
2023-12-21 16:05:00,2023-12-21 16:59:00,EZY 2518 easyJet,London Luton (LTN),DEPARTED,Amsterdam,239,3240.0
2023-12-21 16:10:00,2023-12-21 16:21:00,KL 1477 KLM,Glasgow (GLA),DEPARTED,Amsterdam,407,660.0
2023-12-21 16:10:00,2023-12-21 16:10:00,KL 1447 KLM,Aberdeen (ABZ),CANCELLED,Amsterdam,289,0.0
2023-12-21 16:10:00,2023-12-21 16:10:00,KL 1769 KLM,Frankfurt (FRA),CANCELLED,Amsterdam,252,0.0
2023-12-21 16:10:00,2023-12-21 19:23:00,EJU 4072 easyJet Europe,Venice (VCE),DEPARTED,Amsterdam,334,11580.0
2023-12-21 16:10:00,2023-12-21 16:10:00,KL 1156 KLM,Amsterdam,CANCELLED,Gothenburg (GOT),246,0.0
2023-12-21 16:10:00,2023-12-21 16:10:00,KL 1272 KLM,Amsterdam,CANCELLED,Wroclaw (WRO),343,0.0
2023-12-21 16:10:00,2023-12-21 17:30:00,KL 1186 KLM,Amsterdam,BAGGAGE HANDLED,Bergen (BGO),289,4800.0
2023-12-21 16:10:00,2023-12-21 16:10:00,KL 936 KLM,Amsterdam,CANCELLED,Dublin (DUB),274,0.0
2023-12-21 16:10:00,2023-12-21 16:10:00,KL 930 KLM,Amsterdam,CANCELLED,Inverness (INV),397,0.0
2023-12-21 16:15:00,2023-12-21 16:15:00,KL 1930 KLM,Amsterdam,CANCELLED,Geneva (GVA),238,0.0
2023-12-21 16:15:00,2023-12-21 16:15:00,HV 6602 Transavia,Amsterdam,CANCELLED,Innsbruck (INN),317,0.0
2023-12-21 16:15:00,2023-12-21 20:45:00,AT 850 Royal Air Maroc,Amsterdam,BAGGAGE HANDLED,Casablanca (CMN),412,16200.0
2023-12-21 16:15:00,2023-12-21 16:44:00,KL 897 KLM,Beijing (PEK),DEPARTED,Amsterdam,314,1740.0
2023-12-21 16:15:00,2023-12-21 16:15:00,KL 1357 KLM,Prague (PRG),CANCELLED,Amsterdam,292,0.0
2023-12-21 16:15:00,2023-12-21 16:35:00,KL 1989 KLM,Basel (BSL),CANCELLED,Amsterdam,317,1200.0
2023-12-21 16:20:00,2023-12-21 16:45:00,HV 5357 Transavia,Faro (FAO),DEPARTED,Amsterdam,342,1500.0
2023-12-21 16:20:00,2023-12-21 17:19:00,BA 8454 British Airways,London City (LCY),DEPARTED,Amsterdam,281,3540.0
2023-12-21 16:20:00,2023-12-21 17:39:00,D8 3540 Norwegian,Amsterdam,BAGGAGE HANDLED,Copenhagen (CPH),278,4740.0
