time_sch,time_act,code,dest,stat,orig
14:20,14:55,EZY 3443 easyJet,Amsterdam,BAGGAGE HANDLED,Liverpool (LPL)
14:20,15:08,KL 1654 KLM,Amsterdam,BAGGAGE HANDLED,Venice (VCE)
14:25,15:15,KL 1254 KLM,Amsterdam,BAGGAGE HANDLED,Nice (NCE)
14:25,14:25,KL 1266 KLM,Amsterdam,CANCELLED,Marseille (MRS)
14:35,14:35,KL 1144 KLM,Amsterdam,CANCELLED,Oslo (OSL)
14:40,15:54,EJU 7928 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Prague (PRG)
14:40,14:59,PC 1253 Pegasus Airlines,Amsterdam,BAGGAGE HANDLED,Istanbul Sabiha (SAW)
14:45,15:06,FR 3006 Ryanair,Amsterdam,BAGGAGE HANDLED,Dublin (DUB)
14:50,14:50,KL 1364 KLM,Amsterdam,CANCELLED,Warsaw (WAW)
14:50,15:38,KQ 116 Kenya Airways,Amsterdam,BAGGAGE HANDLED,Nairobi (NBO)
14:55,15:17,KL 1642 KLM,Amsterdam,BAGGAGE HANDLED,Florence (FLR)
14:55,14:55,KL 1712 KLM,Amsterdam,BAGGAGE HANDLED,Oporto (OPO)
14:55,15:25,KL 1976 KLM,Amsterdam,BAGGAGE HANDLED,Budapest (BUD)
15:05,15:24,KL 1584 KLM,Amsterdam,BAGGAGE HANDLED,Bologna (BLQ)
15:10,15:10,KL 686 KLM,Amsterdam,BAGGAGE HANDLED,Mexico City (MEX)
15:10,15:42,KL 1906 KLM,Amsterdam,BAGGAGE HANDLED,Belgrade (BEG)
15:15,15:15,KL 1346 KLM,Amsterdam,CANCELLED,Billund (BLL)
15:15,17:29,LH 9856 Lufthansa,Amsterdam,BAGGAGE HANDLED,Munich (MUC)
15:20,15:20,KL 1446 KLM,Amsterdam,CANCELLED,Aberdeen (ABZ)
15:20,15:36,KL 1602 KLM,Amsterdam,BAGGAGE HANDLED,Rome (FCO)
15:25,15:25,BA 438 British Airways,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR)
15:25,16:17,HV 6888 Transavia,Amsterdam,BAGGAGE HANDLED,Reykjavik (KEF)
15:25,15:25,KL 1670 KLM,Amsterdam,CANCELLED,Barcelona (BCN)
15:25,15:25,KL 1858 KLM,Amsterdam,BAGGAGE HANDLED,Dusseldorf (DUS)
15:30,15:30,KL 1168 KLM,Amsterdam,CANCELLED,Helsinki (HEL)
15:30,15:30,KL 1304 KLM,Amsterdam,CANCELLED,Toulouse (TLS)
15:30,15:30,KL 1694 KLM,Amsterdam,CANCELLED,Lisbon (LIS)
15:30,15:56,KL 1810 KLM,Amsterdam,BAGGAGE HANDLED,Dresden (DRS)
15:35,16:40,EZY 2517 easyJet,Amsterdam,BAGGAGE HANDLED,London Luton (LTN)
15:35,15:46,HV 5756 Transavia,Amsterdam,BAGGAGE HANDLED,Marrakech (RAK)
15:35,15:57,KL 1110 KLM,Amsterdam,BAGGAGE HANDLED,Stockholm (ARN)
15:35,17:50,KL 1130 KLM,Amsterdam,BAGGAGE HANDLED,Copenhagen (CPH)
15:35,15:35,KL 1334 KLM,Amsterdam,CANCELLED,Aalborg (AAL)
15:35,15:35,KL 1768 KLM,Amsterdam,CANCELLED,Frankfurt (FRA)
15:40,16:16,KL 1702 KLM,Amsterdam,BAGGAGE HANDLED,Madrid (MAD)
15:40,15:40,KL 1726 KLM,Amsterdam,CANCELLED,Brussels (BRU)
15:40,15:40,KL 1886 KLM,Amsterdam,CANCELLED,Nuremberg (NUE)
15:45,16:14,KL 960 KLM,Amsterdam,BAGGAGE HANDLED,Newcastle (NCL)
15:45,15:45,KL 1426 KLM,Amsterdam,CANCELLED,Birmingham (BHX)
15:50,16:39,HV 5806 Transavia,Amsterdam,BAGGAGE HANDLED,Thessaloniki (SKG)
15:50,16:00,KL 1234 KLM,Amsterdam,BAGGAGE HANDLED,Paris de Gaulle (CDG)
15:50,16:07,KL 1274 KLM,Amsterdam,BAGGAGE HANDLED,Poznan (POZ)
15:50,15:50,VY 8302 Vueling,Amsterdam,BAGGAGE HANDLED,Barcelona (BCN)
15:55,17:08,EJU 7956 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Nice (NCE)
15:55,16:12,FR 3100 Ryanair,Amsterdam,BAGGAGE HANDLED,Dublin (DUB)
15:55,15:55,KL 1256 KLM,Amsterdam,CANCELLED,Rennes (RNS)
15:55,16:37,KL 1282 KLM,Amsterdam,BAGGAGE HANDLED,Edinburgh (EDI)
15:55,17:10,KL 1374 KLM,Amsterdam,BAGGAGE HANDLED,Bucharest (OTP)
15:55,15:55,KL 1782 KLM,Amsterdam,BAGGAGE HANDLED,Hamburg (HAM)
15:55,16:19,KL 1796 KLM,Amsterdam,BAGGAGE HANDLED,Munich (MUC)
15:55,16:48,KL 1826 KLM,Amsterdam,BAGGAGE HANDLED,Berlin Brandenburg (BER)
15:55,15:55,KL 1910 KLM,Amsterdam,BAGGAGE HANDLED,Hanover (HAJ)
15:55,16:21,KL 1960 KLM,Amsterdam,BAGGAGE HANDLED,Zurich (ZRH)
16:00,16:00,EI 608 Aer Lingus,Amsterdam,BAGGAGE HANDLED,Dublin (DUB)
16:00,16:00,KL 1076 KLM,Amsterdam,CANCELLED,Manchester (MAN)
16:00,16:00,KL 1086 KLM,Amsterdam,CANCELLED,Cork (ORK)
16:00,18:03,KL 1202 KLM,Amsterdam,BAGGAGE HANDLED,Stavanger (SVG)
16:00,16:46,KL 1356 KLM,Amsterdam,BAGGAGE HANDLED,Prague (PRG)
16:00,16:29,KL 1476 KLM,Amsterdam,BAGGAGE HANDLED,Glasgow (GLA)
16:00,16:00,KL 1564 KLM,Amsterdam,BAGGAGE HANDLED,Genoa (GOA)
16:00,16:00,KL 1624 KLM,Amsterdam,BAGGAGE HANDLED,Milan Linate (LIN)
16:00,16:11,KL 1742 KLM,Amsterdam,BAGGAGE HANDLED,Luxembourg (LUX)
16:00,16:00,KL 1874 KLM,Amsterdam,CANCELLED,Stuttgart (STR)
16:10,17:20,A3 626 Aegean Airlines,Amsterdam,BAGGAGE HANDLED,Athens (ATH)
16:10,17:33,HV 6458 Transavia,Amsterdam,BAGGAGE HANDLED,Las Palmas de Gran Canaria (LPA)
16:10,16:10,KL 930 KLM,Amsterdam,CANCELLED,Inverness (INV)
16:10,16:10,KL 936 KLM,Amsterdam,BAGGAGE HANDLED,Dublin (DUB)
16:10,17:15,KL 1156 KLM,Amsterdam,BAGGAGE HANDLED,Gothenburg (GOT)
16:10,16:54,KL 1186 KLM,Amsterdam,BAGGAGE HANDLED,Bergen (BGO)
16:10,16:10,KL 1272 KLM,Amsterdam,CANCELLED,Wroclaw (WRO)
16:15,16:31,AT 850 Royal Air Maroc,Amsterdam,BAGGAGE HANDLED,Casablanca (CMN)
16:15,16:15,HV 5642 Transavia,Amsterdam,BAGGAGE HANDLED,La Palma (SPC)
16:15,17:56,KL 1548 KLM,Amsterdam,BAGGAGE HANDLED,Leeds Bradford (LBA)
16:15,17:12,KL 1930 KLM,Amsterdam,BAGGAGE HANDLED,Geneva (GVA)
16:20,17:55,D8 3540 Norwegian,Amsterdam,BAGGAGE HANDLED,Copenhagen (CPH)
16:20,16:35,TK 7800 Turkish Airlines,Amsterdam,BAGGAGE HANDLED,Ankara (ESB)
16:25,17:04,EJU 7838 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Edinburgh (EDI)
16:25,17:24,HV 5466 Transavia,Amsterdam,BAGGAGE HANDLED,Verona (VRN)
16:25,17:06,TK 7822 Turkish Airlines,Amsterdam,BAGGAGE HANDLED,Istanbul Sabiha (SAW)
16:30,17:26,AF 1796 Air France,Amsterdam,BAGGAGE HANDLED,Lyon (LYS)
16:35,16:35,BA 446 British Airways,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR)
16:35,19:22,EJU 9846 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Birmingham (BHX)
16:40,18:07,EZY 2165 easyJet,Amsterdam,BAGGAGE HANDLED,Manchester (MAN)
16:45,16:45,EZS 1515 easyJet Switzerland,Amsterdam,BAGGAGE HANDLED,Geneva (GVA)
16:45,17:22,OS 373 Austrian Airlines,Amsterdam,BAGGAGE HANDLED,Vienna (VIE)
